154	8.014111	8.733865	7.505515
155	8.015733	8.732243	7.508759
156	8.01184	8.73646	7.509083
157	8.016706	8.735163	7.510381
158	8.016706	8.734838	7.508759
159	8.013138	8.737758	7.508759
160	8.01703	8.735811	7.511678
161	8.012165	8.737433	7.507786
162	8.014435	8.735487	7.510705
163	8.017355	8.738406	7.511029
164	8.016057	8.736784	7.509732
165	8.016057	8.734514	7.512003
166	8.013462	8.734838	7.505515
167	8.015733	8.732892	7.510381
168	8.013787	8.733865	7.509732
169	8.014111	8.732892	7.507786
170	8.01476	8.731919	7.508759
171	8.013462	8.733541	7.506488
172	8.014435	8.732568	7.510056
173	8.016057	8.736784	7.508759
174	8.013462	8.733541	7.506488
175	8.018003	8.737433	7.512327
176	8.013462	8.736784	7.508759
177	8.013138	8.735163	7.510381
178	8.016381	8.737758	7.509083
179	8.012489	8.73646	7.510381
180	8.016057	8.737433	7.512327
181	8.012814	8.73646	7.508435
182	8.013138	8.737109	7.511029
183	8.016381	8.736136	7.508759
184	8.014435	8.734838	7.509408
185	8.015084	8.735487	7.508759
186	8.013787	8.732243	7.506164
187	8.013787	8.733216	7.510705
188	8.014435	8.733541	7.510381
189	8.010867	8.733216	7.507461
190	8.018652	8.73646	7.511354
191	8.014111	8.73646	7.509408
192	8.014435	8.735163	7.509408
193	8.015084	8.735163	7.509408
194	8.013462	8.738082	7.508435
195	8.016706	8.737109	7.511678
196	8.014435	8.736136	7.50811
197	8.018976	8.739055	7.513949
198	8.018976	8.737433	7.514597
199	8.018652	8.740352	7.510056
200	8.010543	8.734514	7.513624
201	8.018976	8.732568	7.506164
202	8.018328	8.735487	7.506488
203	8.01476	8.732568	7.509732
204	8.012165	8.73419	7.509083
205	8.016706	8.733216	7.510056
206	8.01476	8.735811	7.507786
207	8.015733	8.733541	7.509408
208	8.013462	8.733216	7.510705
209	8.012165	8.737109	7.510381
210	8.016706	8.736136	7.5133
211	8.012814	8.737433	7.508435
212	8.014111	8.735163	7.509732
213	8.014435	8.739055	7.512651
214	8.011516	8.738082	7.509732
215	8.015408	8.735811	7.513624
216	8.013138	8.73646	7.50811
217	8.015408	8.733865	7.511354
218	8.016381	8.734838	7.508759
219	8.012814	8.732892	7.50811
220	8.016381	8.732568	7.510056
221	8.016381	8.735811	7.507461
222	8.013462	8.732243	7.509732
223	8.015408	8.734514	7.509732
224	8.013462	8.733865	7.506488
225	8.015084	8.734838	7.510705
226	8.015408	8.735163	7.50811
227	8.01476	8.735811	7.512003
228	8.014435	8.736784	7.512003
229	8.013462	8.73646	7.510381
230	8.016381	8.738731	7.512651
231	8.01476	8.736136	7.50811
232	8.017355	8.73646	7.510381
233	8.016381	8.735487	7.509083
234	8.012165	8.733865	7.508435
235	8.017355	8.734838	7.508759
236	8.012489	8.732892	7.509732
237	8.016057	8.73419	7.508759
238	8.01703	8.731595	7.506813
239	8.015084	8.734838	7.509408
240	8.01476	8.733216	7.509408
241	8.012165	8.733216	7.507786
242	8.013787	8.736136	7.510056
243	8.015084	8.733865	7.509732
244	8.013138	8.738082	7.510056
245	8.016706	8.736784	7.511029
246	8.015733	8.73646	7.510056
247	8.01184	8.735487	7.508759
248	8.012165	8.732892	7.510056
249	8.012165	8.739055	7.512327
250	8.016706	8.731919	7.506488
251	8.01476	8.737433	7.507461
252	8.008597	8.737758	7.510381
253	8.015733	8.732892	7.510056
254	8.013138	8.732892	7.507137
255	8.015084	8.730622	7.510381
256	8.013462	8.73419	7.510381
257	8.016057	8.733216	7.508759
258	8.01703	8.733541	7.508759
259	8.013138	8.734838	7.507786
260	8.015084	8.735811	7.511354
261	8.015733	8.73646	7.509083
262	8.017679	8.73646	7.510056
263	8.015408	8.737758	7.511029
264	8.014435	8.738406	7.509732
265	8.016381	8.735487	7.512976
266	8.013787	8.737433	7.506488
267	8.013787	8.735163	7.510381
268	8.015084	8.73419	7.510705
269	8.014435	8.735487	7.508435
270	8.014111	8.73419	7.510056
271	8.015084	8.734514	7.50811
272	8.013138	8.732243	7.508759
273	8.015084	8.733216	7.509732
274	8.013787	8.73127	7.506164
275	8.01703	8.736784	7.511029
276	8.015084	8.73419	7.509732
277	8.013138	8.73419	7.511029
278	8.015733	8.736136	7.509408
279	8.01476	8.737433	7.510705
280	8.014435	8.738082	7.511354
281	8.014435	8.735811	7.510381
282	8.014111	8.738406	7.512976
283	8.016057	8.738082	7.511354
284	8.012814	8.73646	7.512003
285	8.015733	8.736136	7.511678
286	8.015408	8.732892	7.507137
287	8.01184	8.735487	7.511029
288	8.015408	8.732243	7.509732
289	8.009894	8.731595	7.507461
290	8.017679	8.734514	7.509083
291	8.016381	8.733865	7.509408
292	8.016381	8.73646	7.509732
293	8.016381	8.732892	7.509083
294	8.013138	8.73646	7.509408
295	8.015733	8.737433	7.512003
296	8.014435	8.734838	7.510381
297	8.017355	8.740028	7.5133
298	8.018328	8.737758	7.514922
299	8.020598	8.741325	7.512003
300	8.011192	8.73646	7.516868
301	8.018976	8.732568	7.508435
302	8.020598	8.737758	7.507461
303	8.014111	8.732892	7.510705
304	8.012814	8.734514	7.509083
305	8.016381	8.731595	7.508759
306	8.016057	8.734514	7.507786
307	8.015733	8.733865	7.507786
308	8.013787	8.731595	7.510056
309	8.015408	8.73646	7.508435
310	8.016381	8.735487	7.511354
311	8.012489	8.736784	7.509408
312	8.013787	8.735163	7.508435
313	8.015408	8.737758	7.511678
314	8.013462	8.738731	7.508759
315	8.015084	8.738406	7.512651
316	8.015733	8.737109	7.509408
317	8.015084	8.73646	7.511678
318	8.016057	8.73646	7.510381
319	8.015733	8.734514	7.507786
320	8.014111	8.733865	7.509408
321	8.015733	8.733541	7.507786
322	8.014111	8.732568	7.509083
323	8.014111	8.733541	7.509083
324	8.013138	8.732892	7.508435
325	8.014111	8.732892	7.509408
326	8.015408	8.733541	7.507461
327	8.014435	8.734514	7.510381
328	8.015733	8.73646	7.509732
329	8.015408	8.735811	7.510381
330	8.015084	8.738406	7.511678
331	8.015733	8.735811	7.509732
332	8.01476	8.738406	7.510381
333	8.016057	8.737433	7.509732
334	8.01476	8.73646	7.509732
335	8.017679	8.736136	7.509083
336	8.014111	8.732568	7.510381
337	8.016381	8.737109	7.509732
338	8.016057	8.730946	7.50811
339	8.016057	8.73419	7.509083
340	8.013462	8.732892	7.507786
341	8.014435	8.73127	7.50811
342	8.014111	8.735811	7.509083
343	8.01476	8.731919	7.509083
344	8.013462	8.73646	7.509408
345	8.015408	8.736136	7.509732
346	8.014435	8.735811	7.511354
347	8.008272	8.735163	7.509083
348	8.011516	8.732892	7.509732
349	8.009894	8.738731	7.5133
350	8.017679	8.735163	7.506813
351	8.013138	8.736784	7.512327
352	8.008597	8.736136	7.512651
353	8.01476	8.733541	7.511029
354	8.015733	8.735487	7.506488
355	8.013787	8.732243	7.507461
356	8.014111	8.732568	7.509732
357	8.013787	8.734514	7.50811
358	8.016706	8.730946	7.508435
359	8.015408	8.735163	7.507137
360	8.014435	8.733216	7.510381
361	8.015408	8.735487	7.509408
362	8.01476	8.735811	7.509408
363	8.016057	8.73646	7.511029
364	8.017355	8.738406	7.509732
365	8.015084	8.736784	7.511354
366	8.015084	8.73646	7.509083
367	8.014111	8.737109	7.510705
368	8.01476	8.735811	7.512327
369	8.015733	8.73646	7.509732
370	8.015733	8.734514	7.509732
371	8.01476	8.733541	7.507786
372	8.013787	8.734514	7.510705
373	8.015084	8.733216	7.507786
374	8.013462	8.732568	7.505515
375	8.014435	8.735163	7.509732
376	8.017355	8.733865	7.508435
377	8.013462	8.733216	7.509083
378	8.01703	8.735163	7.50811
379	8.016057	8.736136	7.510056
380	8.014111	8.736784	7.511678
381	8.016706	8.735163	7.510056
382	8.012489	8.738406	7.511029
383	8.015084	8.737433	7.511354
384	8.01476	8.737758	7.511678
385	8.012489	8.736784	7.510056
386	8.016057	8.734838	7.50811
387	8.00957	8.735163	7.511354
388	8.013787	8.732892	7.510056
389	8.012814	8.73127	7.506813
390	8.015084	8.733541	7.50811
391	8.01703	8.732243	7.509408
392	8.014435	8.736784	7.509408
393	8.017679	8.732568	7.50811
394	8.015408	8.736784	7.508759
395	8.013138	8.734838	7.509408
396	8.018328	8.735487	7.512651
397	8.013787	8.738731	7.511029
398	8.017679	8.736136	7.514273
399	8.020274	8.742947	7.512976
400	8.007948	8.73646	7.51557
401	8.020274	8.73127	7.511354
402	8.019301	8.740352	7.507461
403	8.014111	8.73419	7.511029
404	8.013138	8.736136	7.509083
405	8.014111	8.733865	7.509083
406	8.016381	8.733541	7.50811
407	8.01184	8.732568	7.506488
408	8.01476	8.730622	7.510056
409	8.012814	8.733865	7.508435
410	8.013138	8.732892	7.509083
411	8.016057	8.735487	7.511354
412	8.014111	8.735163	7.509732
413	8.014435	8.735811	7.510381
414	8.014111	8.737109	7.509732
415	8.013138	8.737433	7.512327
416	8.016057	8.738406	7.509732
417	8.012814	8.738082	7.509732
418	8.01476	8.736784	7.512327
419	8.01703	8.737758	7.510381
420	8.011192	8.73419	7.511029
421	8.01703	8.734514	7.509408
422	8.013138	8.734838	7.507461
423	8.015408	8.735163	7.509732
424	8.01476	8.733865	7.507786
425	8.015084	8.733865	7.507461
426	8.016057	8.735163	7.508435
427	8.013787	8.735163	7.508759
428	8.013787	8.733541	7.510056
429	8.01476	8.73419	7.511029
430	8.013462	8.737433	7.511029
431	8.01703	8.735811	7.511029
432	8.015733	8.737758	7.510056
433	8.016706	8.736136	7.510056
434	8.015084	8.73646	7.509732
435	8.013462	8.738082	7.510381
436	8.014435	8.733865	7.510381
437	8.014435	8.740352	7.510381
438	8.01703	8.734838	7.511029
439	8.012814	8.732892	7.510381
440	8.013787	8.733865	7.507786
441	8.016706	8.732568	7.509732
442	8.012165	8.735487	7.507461
443	8.01476	8.731595	7.507786
444	8.013138	8.735163	7.50811
445	8.013462	8.735811	7.508435
446	8.012165	8.732568	7.510705
447	8.010219	8.737109	7.505515
448	8.014111	8.732568	7.507786
449	8.008272	8.735811	7.510056
450	8.018003	8.736136	7.507137
451	8.014435	8.738731	7.512651
452	8.00957	8.737758	7.512651
453	8.016706	8.735163	7.512003
454	8.016706	8.739055	7.50811
455	8.012814	8.733541	7.507137
456	8.014435	8.73419	7.509732
457	8.013787	8.73419	7.509732
458	8.01476	8.731595	7.508435
459	8.015733	8.735163	7.507786
460	8.013138	8.732243	7.508759
461	8.01703	8.733865	7.508759
462	8.013138	8.73419	7.50811
463	8.016381	8.735811	7.508759
464	8.016057	8.739055	7.509083
465	8.013462	8.736136	7.510705
466	8.016706	8.736136	7.510705
467	8.014111	8.737109	7.510056
468	8.015084	8.736784	7.511354
469	8.016706	8.737109	7.511354
470	8.01184	8.734514	7.510705
471	8.017355	8.735487	7.510705
472	8.013138	8.73646	7.509732
473	8.016706	8.733865	7.510705
474	8.015408	8.732892	7.506813
475	8.012489	8.73419	7.508759
476	8.014111	8.733541	7.508759
477	8.012165	8.733865	7.506813
478	8.016057	8.732568	7.507786
479	8.016381	8.733216	7.508759
480	8.012165	8.734838	7.509408
481	8.015733	8.733541	7.511354
482	8.012489	8.735487	7.509732
483	8.01476	8.738731	7.512003
484	8.014435	8.73646	7.5133
485	8.01184	8.737109	7.509083
486	8.017679	8.736136	7.510381
487	8.011192	8.736784	7.509083
488	8.012814	8.733541	7.511354
489	8.014435	8.733541	7.508759
490	8.010867	8.73419	7.508435
491	8.014435	8.731595	7.510056
492	8.012165	8.736136	7.507786
493	8.015084	8.731595	7.508435
494	8.014111	8.735487	7.509408
495	8.00957	8.733541	7.50584
496	8.018003	8.735811	7.512003
497	8.011192	8.737758	7.509408
498	8.013787	8.732892	7.512003
499	8.01703	8.741325	7.514597
500	8.005353	8.734514	7.512976
501	8.021247	8.733216	7.510056
502	8.018003	8.739704	7.50584
503	8.013787	8.734514	7.510705
504	8.014111	8.73646	7.510705
505	8.014435	8.734838	7.508759
506	8.017679	8.736136	7.511029
507	8.013462	8.735163	7.506164
508	8.012489	8.731595	7.511029
509	8.015733	8.734514	7.508435
510	8.012489	8.731919	7.507786
511	8.015733	8.734838	7.511029
512	8.013462	8.733541	7.507786
513	8.015084	8.734514	7.509408
514	8.016057	8.734838	7.508759
515	8.012489	8.735811	7.510056
516	8.01703	8.737109	7.511354
517	8.01476	8.736136	7.50811
518	8.014435	8.737758	7.510381
519	8.016381	8.737109	7.511029
520	8.011192	8.733865	7.511354
521	8.016381	8.736136	7.511678
522	8.010543	8.735811	7.509408
523	8.016057	8.735487	7.511354
524	8.014435	8.733216	7.507137
525	8.013138	8.733541	7.507786
526	8.018003	8.734514	7.509732
527	8.012489	8.734514	7.509408
528	8.014435	8.733541	7.510056
529	8.015733	8.733541	7.510056
530	8.010219	8.735487	7.510705
531	8.017355	8.73419	7.511678
532	8.014111	8.73646	7.509083
533	8.016057	8.737109	7.510381
534	8.017679	8.735811	7.510056
535	8.013787	8.739379	7.510381
536	8.016057	8.735811	7.510056
537	8.012489	8.739379	7.511029
538	8.01703	8.737433	7.511678
539	8.012489	8.733541	7.511354
540	8.014435	8.735163	7.508759
541	8.016706	8.733216	7.511678
542	8.012165	8.734514	7.507137
543	8.015084	8.73127	7.508759
544	8.013462	8.732892	7.508759
545	8.012489	8.73419	7.507461
546	8.012489	8.731595	7.507786
547	8.015408	8.735487	7.505515
548	8.019301	8.733216	7.507461
549	8.011516	8.733541	7.508759
550	8.017355	8.737109	7.507786
551	8.012489	8.737758	7.515246
552	8.00957	8.735811	7.512651
553	8.014435	8.735487	7.512327
554	8.015084	8.737109	7.510381
555	8.014111	8.736136	7.507786
556	8.016381	8.736136	7.510705
557	8.012489	8.736784	7.508435
558	8.013138	8.732892	7.511029
559	8.015733	8.73419	7.508435
560	8.013462	8.732568	7.507786
561	8.015408	8.734514	7.511029
562	8.014111	8.733216	7.507786
563	8.017679	8.733865	7.509408
564	8.013787	8.736136	7.509732
565	8.013787	8.734838	7.509732
566	8.015733	8.735811	7.509083
567	8.014435	8.735487	7.508435
568	8.015084	8.737109	7.510705
569	8.015733	8.736136	7.511029
570	8.010543	8.735163	7.510381
571	8.019625	8.737758	7.511354
572	8.013787	8.734838	7.509083
573	8.015733	8.734838	7.511029
574	8.016706	8.73419	7.509408
575	8.011192	8.734838	7.509408
576	8.016057	8.732892	7.509732
577	8.014435	8.733541	7.508435
578	8.014435	8.732568	7.50811
579	8.016381	8.733216	7.508435
580	8.013138	8.735163	7.508435
581	8.018328	8.732243	7.509732
582	8.011192	8.73419	7.50811
583	8.014111	8.736136	7.510056
584	8.013787	8.735163	7.510705
585	8.013787	8.738082	7.50811
586	8.017355	8.736784	7.512003
587	8.015084	8.738406	7.507137
588	8.015408	8.73646	7.509732
589	8.017355	8.73646	7.512327
590	8.011516	8.736136	7.506813
591	8.015084	8.732892	7.511354
592	8.012814	8.735487	7.508759
593	8.013462	8.731919	7.509732
594	8.013462	8.733216	7.508759
595	8.015408	8.73646	7.506164
596	8.015084	8.732568	7.511678
597	8.01184	8.732892	7.506164
598	8.010543	8.730622	7.50811
599	8.012814	8.736784	7.512976
600	8.008921	8.731595	7.508759
601	8.021571	8.732568	7.509732
602	8.018652	8.738406	7.504867
603	8.01476	8.735487	7.511354
604	8.01476	8.738406	7.511029
605	8.012489	8.735811	7.509083
606	8.016381	8.738082	7.510381
607	8.01476	8.73646	7.507137
608	8.013787	8.732892	7.511029
609	8.015084	8.735163	7.509083
610	8.012814	8.733865	7.507786
611	8.013462	8.732243	7.510705
612	8.013787	8.731919	7.50584
613	8.014111	8.733541	7.508435
614	8.01476	8.733541	7.507137
615	8.011516	8.735487	7.509083
616	8.016057	8.735811	7.50811
617	8.013462	8.734838	7.507137
618	8.012814	8.736784	7.510056
619	8.016381	8.73646	7.509408
620	8.011192	8.736136	7.510056
621	8.015733	8.737109	7.512003
622	8.013138	8.736136	7.510056
623	8.013787	8.737109	7.510705
624	8.01476	8.733216	7.508435
625	8.013138	8.735487	7.506488
626	8.01703	8.734514	7.508435
627	8.012489	8.73419	7.506488
628	8.011192	8.732568	7.509408
629	8.013787	8.730946	7.509083
630	8.012489	8.734838	7.508435
631	8.017355	8.733541	7.510056
632	8.014435	8.733865	7.507137
633	8.016706	8.735163	7.507786
634	8.016706	8.734838	7.50811
635	8.014435	8.738731	7.508435
636	8.015084	8.73419	7.510056
637	8.015733	8.738731	7.509083
638	8.016706	8.737758	7.512003
639	8.01476	8.734514	7.510056
640	8.014435	8.738406	7.509083
641	8.017355	8.735487	7.512651
642	8.01184	8.735811	7.50811
643	8.014111	8.733216	7.508759
644	8.014111	8.73419	7.509083
645	8.015084	8.734514	7.507137
646	8.013138	8.731595	7.509083
647	8.013787	8.732568	7.503894
648	8.015084	8.730946	7.505515
649	8.009246	8.732243	7.509732
650	8.017679	8.734514	7.504218
651	8.01476	8.73646	7.509083
652	8.010543	8.739055	7.509083
653	8.014435	8.736136	7.512003
654	8.016381	8.73646	7.508759
655	8.014435	8.735487	7.509408
656	8.01476	8.737758	7.512651
657	8.015408	8.737109	7.509408
658	8.015408	8.735811	7.509408
659	8.014111	8.734838	7.50811
660	8.013462	8.734514	7.509408
661	8.014435	8.734514	7.510056
662	8.013787	8.733216	7.506164
663	8.014111	8.735811	7.507786
664	8.015408	8.735163	7.50811
665	8.01476	8.73419	7.508759
666	8.014111	8.734514	7.509083
667	8.016057	8.735163	7.509408
668	8.01476	8.737758	7.510381
669	8.015408	8.73419	7.509083
670	8.013462	8.735487	7.509083
671	8.015733	8.736136	7.510381
672	8.013138	8.736136	7.510381
673	8.013462	8.737433	7.510381
674	8.016381	8.735163	7.509083
675	8.014111	8.737109	7.509408
676	8.015408	8.73419	7.510381
677	8.013462	8.733216	7.508435
678	8.014111	8.73419	7.507786
679	8.016381	8.732892	7.509408
680	8.013787	8.736136	7.506813
681	8.015733	8.731919	7.509408
682	8.01184	8.733541	7.50811
683	8.012814	8.736784	7.509408
684	8.012489	8.733865	7.509408
685	8.013138	8.735811	7.507137
686	8.016706	8.735811	7.511354
687	8.013787	8.736784	7.508759
688	8.013787	8.734514	7.509083
689	8.018003	8.736136	7.511678
690	8.013787	8.735811	7.507786
691	8.01476	8.734838	7.512327
692	8.01476	8.736784	7.508435
693	8.013787	8.733865	7.509408
694	8.014111	8.734838	7.510056
695	8.014435	8.736136	7.506813
696	8.015408	8.733541	7.511354
697	8.011192	8.732892	7.507786
698	8.009246	8.732243	7.509408
699	8.012489	8.735163	7.512651
700	8.008921	8.731595	7.508759
701	8.018652	8.731919	7.509408
702	8.020598	8.736784	7.504542
703	8.015408	8.737109	7.510705
704	8.015084	8.735811	7.511354
705	8.014111	8.736136	7.510705
706	8.016057	8.738406	7.512003
707	8.017355	8.735811	7.509083
708	8.013138	8.735487	7.509732
709	8.016706	8.734838	7.509732
710	8.013787	8.735163	7.510056
711	8.014111	8.733541	7.509732
712	8.014111	8.732243	7.506164
713	8.01476	8.734838	7.510056
714	8.012814	8.731919	7.508435
715	8.012165	8.73419	7.508435
716	8.016057	8.733541	7.509083
717	8.014435	8.732568	7.508759
718	8.013138	8.735163	7.510381
719	8.015408	8.733865	7.509732
720	8.011516	8.737433	7.509408
721	8.016057	8.737433	7.510705
722	8.014435	8.737109	7.509408
723	8.014435	8.738082	7.511678
724	8.014111	8.733216	7.510381
725	8.013462	8.737109	7.510381
726	8.013462	8.734514	7.510381
727	8.013787	8.733216	7.508759
728	8.013138	8.734514	7.509732
729	8.014435	8.731919	7.509732
730	8.013462	8.735487	7.506488
731	8.014435	8.731919	7.507786
732	8.014435	8.734838	7.506488
733	8.015084	8.735811	7.507786
734	8.016381	8.732568	7.507786
735	8.015084	8.73646	7.508435
736	8.014435	8.733541	7.508435
737	8.01476	8.738082	7.511354
738	8.013787	8.736784	7.510381
739	8.012814	8.73646	7.508435
740	8.017679	8.739704	7.510056
741	8.015408	8.736136	7.511354
742	8.014435	8.735811	7.50811
743	8.012814	8.734514	7.509732
744	8.01476	8.735811	7.508759
745	8.01476	8.733541	7.509083
746	8.011192	8.730622	7.508435
747	8.019625	8.735811	7.505191
748	8.018652	8.734838	7.508435
749	8.011192	8.729973	7.504218
750	8.01703	8.735163	7.504867
751	8.010867	8.736784	7.510381
752	8.00957	8.732892	7.511678
753	8.012165	8.734514	7.510705
754	8.015084	8.736136	7.509732
755	8.01476	8.737109	7.510056
756	8.013462	8.736136	7.512327
757	8.014111	8.735163	7.509732
758	8.012489	8.737758	7.510381
759	8.018003	8.736136	7.508759
760	8.015408	8.73646	7.509732
761	8.014111	8.736136	7.510705
762	8.01476	8.733865	7.509408
763	8.012814	8.735487	7.509083
764	8.013787	8.732243	7.505515
765	8.016381	8.733216	7.509083
766	8.014111	8.731595	7.506164
767	8.017355	8.733216	7.508435
768	8.011192	8.736136	7.50811
769	8.01476	8.732568	7.508759
770	8.01476	8.737109	7.507461
771	8.016381	8.737109	7.509083
772	8.013787	8.734514	7.509732
773	8.013787	8.737433	7.509408
774	8.016057	8.735163	7.510705
775	8.013787	8.737758	7.511029
776	8.015408	8.734838	7.510381
777	8.018003	8.735811	7.511029
778	8.016057	8.737109	7.509083
779	8.013787	8.733541	7.510056
780	8.015733	8.735811	7.509083
781	8.015733	8.731595	7.50811
782	8.015408	8.732243	7.50811
783	8.012489	8.733541	7.507461
784	8.013462	8.73127	7.509408
785	8.016706	8.735487	7.506164
786	8.013787	8.733865	7.511029
787	8.018328	8.737758	7.508759
788	8.015733	8.737433	7.509408
789	8.015084	8.73646	7.512651
790	8.017355	8.739055	7.509732
791	8.015084	8.736136	7.511678
792	8.015084	8.736784	7.509408
793	8.014111	8.737109	7.511029
794	8.015408	8.737109	7.511678
795	8.016706	8.736784	7.510381
796	8.012165	8.733865	7.509408
797	8.015084	8.733865	7.507137
798	8.01184	8.732243	7.506164
799	8.011516	8.732568	7.50811
800	8.015408	8.729649	7.504542
801	8.020923	8.733865	7.506164
802	8.019949	8.733216	7.506813
803	8.015084	8.735163	7.508759
804	8.015733	8.734514	7.507461
805	8.012489	8.735163	7.511029
806	8.014111	8.738731	7.509732
807	8.015733	8.735811	7.508759
808	8.015084	8.739379	7.511029
809	8.013787	8.736136	7.511029
810	8.014111	8.73646	7.511354
811	8.013138	8.73646	7.508435
812	8.015733	8.733865	7.511029
813	8.013138	8.736784	7.511029
814	8.01476	8.732243	7.509732
815	8.015084	8.732892	7.508435
816	8.013138	8.733541	7.50811
817	8.015408	8.731919	7.509408
818	8.01184	8.734838	7.507137
819	8.016381	8.731919	7.508435
820	8.01476	8.737433	7.509408
821	8.013787	8.735163	7.509408
822	8.016706	8.733865	7.510705
823	8.016381	8.739379	7.509083
