x,Sync,Async,Rod,Pos
15.522874423683593,(-0.0007309078549882674+0.0011536931237929211j),(-0.001574298147612723-2.2965260956543102e-05j),(-0.0007374601796319473+0.001164793842295763j),(6.552324643679908e-06-1.110071850284199e-05j)
15.526223622289676,(0.0008293519637493582+0.0010691687208189379j),(0.001851888832768303-3.77362179448806e-05j),(0.0008214600171977298+0.0010793606828058057j),(7.891946551628273e-06-1.01919619868677e-05j)
15.526181315218338,(0.0008735439124890953-0.00029293551456317053j),(0.0017815816089951527+6.733968004639056e-06j),(0.0008644368047410583-0.0002838130424211929j),(9.107107748037109e-06-9.122472141977528e-06j)
15.52555444935918,(0.0004850846252165701-0.00012527276190223832j),(0.0011924025574592202+1.1907866437126725e-05j),(0.000474905980801633-0.00011736364644033066j),(1.017864441493693e-05-7.909115461907659e-06j)
15.526199164015935,(0.0009025014493669994-0.0011405647610463919j),(0.0017793914827438642+6.689660118716894e-05j),(0.0008914117915880137-0.0011339937337400648j),(1.1089657778985753e-05-6.57102730632694e-06j)
15.523736783059672,(-0.000356177366422879-0.0006541727510050023j),(-0.000692829110520751+2.5437949476102434e-05j),(-0.0003680031470380985-0.0006490434408802183j),(1.1825780615219523e-05-5.1293101247840095e-06j)
15.526921938291464,(0.0012956144958599762-0.000988451455595482j),(0.002470434056028543+3.162964354686725e-05j),(0.0012832390920332038-0.0009848447549370102j),(1.2375403826772361e-05-3.6067006584718822e-06j)
15.522241957354238,(-0.0011183743554257785-0.0022978718575150238j),(-0.00217286488228567-7.785155873933753e-06j),(-0.0011311042149530475-0.0022958446461467867j),(1.2729859527269097e-05-2.027211368237119e-06j)
15.52343344747067,(-0.00047975527244655593+0.000111990788023276j),(-0.0009869382080920479+6.29345582317854e-05j),(-0.0004926388301851272+0.00011240653976700382j),(1.288355773857131e-05-4.15751743727881e-07j)
15.524635266899338,(0.00012721323074741859-0.0021398818474074838j),(0.00017151765428376022+2.6283443367072354e-05j),(0.00011437915619934672-0.0021410841119416215j),(1.2834074548071923e-05+1.2022645341379971e-06j)
15.520619648597787,(-0.0018570712645926254-0.0011112364615024693j),(-0.003830326334235993+3.592823244750138e-05j),(-0.0018696534549278703-0.0011140377818845716j),(1.2582190335244918e-05+2.801320382102498e-06j)
15.522424852715496,(-0.0009636382198360302-0.0008640114195758875j),(-0.002053246358081917+2.6709681764644974e-05j),(-0.0009757700973006252-0.0008683676173101009j),(1.2131877464594922e-05+4.356197734213563e-06j)
15.519705198166594,(-0.0022711868194689195-0.0007526260093052788j),(-0.0047878922428076605+1.5851110980092308e-05j),(-0.0022826770571080157-0.0007584683845510686j),(1.1490237639095957e-05+5.842375245789689e-06j)
15.520722131583629,(-0.001799721729845421+0.0010103518424291202j),(-0.003771238725363631-2.823386951179503e-05j),(-0.001810389119747514+0.0010031154274194464j),(1.066738990209319e-05+7.236415009673913e-06j)
15.522020733873383,(-0.0011305695173604612+0.0007542036075150848j),(-0.0024552118090955936-1.5516822359911716e-05j),(-0.0011402458284144057+0.0007456872753290541j),(9.676311053944561e-06+8.51633218603078e-06j)
15.522273428939094,(-0.0010135131519118023+0.002105751115801829j),(-0.0022304954418861196-5.4433782968471835e-05j),(-0.0010220457829119294+0.0020960891740854255j),(8.532631000127192e-06+9.661941716403697e-06j)
15.527635027629131,(0.0016606597383528948+0.0015465658009995473j),(0.00317499373675793-7.334157696314214e-05j),(0.0016534053520946038+0.0015359106243454026j),(7.2543862582911255e-06+1.0655176654144707e-05j)
15.525558445857708,(0.000604206753728346-0.0003609527981038447j),(0.0010793158663005807-9.604918776532048e-05j),(0.0005983450182167446-0.00037243317119480045j),(5.861735511601511e-06+1.1480373090955857e-05j)
15.526538700282153,(0.0010344726732865077+0.0004849088481462925j),(0.002156683941622776-0.00015974571037729956j),(0.001030096031592245+0.0004727843309602124j),(4.376641694262877e-06+1.2124517186080167e-05j)
15.525669785051608,(0.0004921431151835696-0.0017509035223221845j),(0.001358394139264576-3.800993552635466e-05j),(0.000489320589560643-0.0017634809727245287j),(2.8225256229266994e-06+1.2577450402344498e-05j)
15.523027612069702,(-0.0006866467636717833-0.0002217026570705686j),(-0.0013888347875007858-3.193965006314404e-05j),(-0.0006878706603082052-0.00023453468678292776j),(1.2238966364218854e-06+1.2832029712359175e-05j)
15.525954428615883,(0.0006391948691784196-0.0008450410488452274j),(0.0016383135829163532-0.00011393183435326102j),(0.0006395889031095794-0.0008579252890935545j),(-3.940339311597117e-07+1.2884240248326962e-05j)
15.522452008290896,(-0.0011367607840902332-0.0015919314218888732j),(-0.001802132290361061+4.345418636191206e-05j),(-0.001134755033741971-0.00160466468050778j),(-2.0057503482624597e-06+1.2733258618906574e-05j)
15.522773675828667,(-0.0009073871724935709-0.0003551506018138268j),(-0.001586227697332016+8.396651378721524e-05j),(-0.000903801337609375-0.0003675320677084128j),(-3.585834884195927e-06+1.2381465894586037e-05j)
15.5232938673072,(-0.0005807798207187834-0.0010475864377794272j),(-0.0010953305920029265+8.510730063131227e-05j),(-0.0005756704520568516-0.001059420847836206j),(-5.109368661931696e-06+1.1834410056778659e-05j)
15.521081280013936,(-0.001671838296394165-0.00032891804032565187j),(-0.00336036442898305+4.1595934026502115e-05j),(-0.0016652859717504855-0.0003400187588284938j),(-6.55232464367991e-06+1.1100718502841991e-05j)
15.524032250065687,(-0.0002318861206720919+0.00031655664694063j),(-0.00033665602468537225+2.528360409271106e-05j),(-0.00022399417412046364+0.00030636468495376227j),(-7.891946551628273e-06+1.0191961986867697e-05j)
15.521589581238175,(-0.0014660353024174132-0.0014043698764630403j),(-0.002803709712423367+0.0001123378779309621j),(-0.001456928194669376-0.0014134923486050178j),(-9.107107748037109e-06+9.122472141977526e-06j)
15.520307410198678,(-0.002002987423169314+0.001444430096421882j),(-0.00415282040070195+0.0001236654174798889j),(-0.001992808778754377+0.0014365209809599744j),(-1.0178644414936931e-05+7.909115461907657e-06j)
15.524208402697166,(2.8967839575816614e-06+0.0008510855849749012j),(-0.0003444037284872135+0.00010697054869860084j),(1.3986441736567556e-05+0.0008445145576685743j),(-1.1089657778985755e-05+6.571027306326946e-06j)
15.523278394144516,(-0.00038299448555561606+0.0022175199598724864j),(-0.0013163433051917345-1.1296131030423968e-05j),(-0.0003711687049403965+0.0022123906497477025j),(-1.182578061521952e-05+5.129310124784007e-06j)
15.530289896531329,(0.003039274659165372+0.0012090767539651992j),(0.005741465036982821-9.294793519215037e-05j),(0.003051650062992144+0.0012054700533067272j),(-1.2375403826772363e-05+3.606700658471883e-06j)
15.526279214957928,(0.00098205427507603-0.0011156968963155066j),(0.0018198332610541684-0.00014943531247669654j),(0.000994784134603299-0.0011177241076837437j),(-1.2729859527269091e-05+2.0272113682371197e-06j)
15.52791685658286,(0.0016723270891062215-0.00041029882961915654j),(0.0035488585813804137-6.938029004959788e-05j),(0.0016852106468447925-0.00041071458136288444j),(-1.2883557738571314e-05+4.15751743727881e-07j)
15.524888678749857,(0.000274824526110143-0.0032427314461312465j),(0.00044125279706701335-3.864570558646691e-05j),(0.00028765860065821483-0.003241529181597109j),(-1.283407454807192e-05-1.2022645341379959e-06j)
15.520552802000967,(-0.00198769994032329-0.00046112284766747485j),(-0.0038371903573759143-0.0001177251579256355j),(-0.001975117749988045-0.0004583215272853723j),(-1.258219033524492e-05-2.801320382102497e-06j)
15.52467685823148,(6.611197070318978e-05-0.0001346451882156421j),(0.0003322286664607889-4.140241352971516e-05j),(7.824384816778473e-05-0.00013028899048142853j),(-1.2131877464594924e-05-4.3561977342135645e-06j)
15.5236201127674,(-0.0005013094298060173-0.0007396356900813141j),(-0.0007226088060019202-5.797384210143808e-05j),(-0.0004898191921669214-0.0007337933148355245j),(-1.1490237639095954e-05-5.842375245789688e-06j)
15.524745972100199,(5.499449609469829e-05-0.0005833324074001251j),(0.00044701102810525817+3.9891899673132496e-05j),(6.566188599679146e-05-0.0005760959923904512j),(-1.0667389902093188e-05-7.236415009673911e-06j)
15.523846962217696,(-0.0003284207217351177-0.0018088399117246355j),(-0.000555217418789481+3.869714115551706e-05j),(-0.0003187444106811732-0.0018003235795386048j),(-9.676311053944563e-06-8.516332186030783e-06j)
15.5214585599813,(-0.0015448072450984576-0.00081248196316494j),(-0.002884311332666148+2.6914398131231555e-05j),(-0.0015362746140983306-0.0008028200214485363j),(-8.532631000127192e-06-9.661941716403697e-06j)
15.523698812023728,(-0.0004031299714942849-0.0006806399498031782j),(-0.0007027275325952317+7.294986999517629e-05j),(-0.00039587558523599374-0.0006699847731490335j),(-7.2543862582911255e-06-1.065517665414471e-05j)
15.521137260839481,(-0.0016684056923877905-0.0012479572010760471j),(-0.0032426675292819775+6.082328350463573e-05j),(-0.0016625439568761892-0.001236476827985091j),(-5.86173551160151e-06-1.1480373090955857e-05j)
15.522385757799633,(-0.0009933071730861686+0.0004119481805059263j),(-0.0020821257321811944+0.00010219826558797856j),(-0.0009889305313919056+0.00042407269769200644j),(-4.376641694262875e-06-1.2124517186080167e-05j)
15.52311911412291,(-0.0006100792637158309-0.0011142435919238784j),(-0.0013282199715524536+9.074011098142533e-06j),(-0.0006072567380929041-0.001101666141521534j),(-2.8225256229266973e-06-1.2577450402344498e-05j)
15.52051814276157,(-0.0019254043016291274+0.00020857713986299108j),(-0.003951445218202238+8.040186797492147e-05j),(-0.0019241804049927055+0.00022140916957535028j),(-1.223896636421886e-06-1.2832029712359179e-05j)
15.523648386171423,(-0.00029302034425078907+5.905629713075782e-05j),(-0.0008513767645379638-3.1632666577725706e-05j),(-0.0002934143781819488+7.194053737908477e-05j),(3.9403393115971103e-07-1.2884240248326957e-05j)
15.520437257009503,(-0.0019912624197364333+8.926067867928494e-05j),(-0.004006909778134881+1.3061161367236272e-05j),(-0.0019932681700846953+0.00010199393729819146j),(2.0057503482624576e-06-1.2733258618906574e-05j)
15.523839779608672,(-0.00021025068696160654+0.001559034954642344j),(-0.0006470622197948372-5.826696544994803e-05j),(-0.00021383652184580245+0.0015714164205369297j),(3.585834884195926e-06-1.2381465894586032e-05j)
15.523508081522403,(-0.0005141754184750137-0.00020968694518776624j),(-0.0008777540524442663-2.8310912356213028e-05j),(-0.0005192847871369454-0.00019785253513098758j),(5.109368661931696e-06-1.183441005677866e-05j)
15.522378366332145,(-0.000979083283857408+0.0015032710630401313j),(-0.002070355499063118-2.2965260956542292e-05j),(-0.000985635608501088+0.0015143717815429732j),(6.552324643679908e-06-1.110071850284199e-05j)
15.526637542895,(0.0010364591150153403+0.0011353072029271485j),(0.0022658094380948145-3.7736217944880356e-05j),(0.0010285671684637121+0.0011454991649140162j),(7.891946551628271e-06-1.0191961986867699e-05j)
15.525790446072676,(0.0006779623956547606-0.00022536332092454658j),(0.0013907124633335559+6.733968004639012e-06j),(0.0006688552879067235-0.00021624084878256908j),(9.107107748037107e-06-9.122472141977524e-06j)
15.525786971352005,(0.0006014926609765455-0.0002663180576740487j),(0.0014249245502865006+1.1907866437126328e-05j),(0.0005913140165616085-0.000258408942212141j),(1.017864441493693e-05-7.909115461907659e-06j)
15.524854849334565,(0.00023019697404856536-0.0012112256432527467j),(0.00043507680136916716+6.689660118716845e-05j),(0.00021910731626957958-0.00120465461594642j),(1.1089657778985751e-05-6.571027306326944e-06j)
15.52329143662498,(-0.000578703353908708-0.00043191483313887303j),(-0.0011381755452079068+2.5437949476102403e-05j),(-0.0005905291345239275-0.00042678552301408907j),(1.1825780615219523e-05-5.1293101247840095e-06j)
15.524877725373301,(0.0002733607117527029-0.0005882883363313356j),(0.0004262211378665719+3.162964354686751e-05j),(0.0002609853079259305-0.0005846816356728636j),(1.2375403826772361e-05-3.6067006584718835e-06j)
15.522794817997022,(-0.0008417966138964559-0.000989708622545013j),(-0.0016200042395003579-7.785155873933504e-06j),(-0.000854526473423725-0.000987681411176776j),(1.2729859527269095e-05-2.0272113682371197e-06j)
15.523439193543425,(-0.00047702975126134997-1.1036008854772183e-05j),(-0.0009811921353439453+6.293455823178403e-05j),(-0.0004899133089999213-1.0620257111044284e-05j),(1.288355773857131e-05-4.157517437278824e-07j)
15.523644129700752,(-0.0003682077583623521-0.0010279010363840441j),(-0.0008196195443013562+2.6283443367073075e-05j),(-0.00038104183291042405-0.001029103300918182j),(1.283407454807192e-05+1.2022645341379971e-06j)
15.521441369654537,(-0.0014463584413335142+1.6932366346428474e-05j),(-0.0030086052774808605+3.592823244750079e-05j),(-0.0014589406316687591+1.4131045964325928e-05j),(1.258219033524492e-05+2.8013203821025e-06j)
15.524385850438616,(1.700844171892353e-05+0.00019126297310129116j),(-9.224863496363121e-05+2.670968176464468e-05j),(4.876564254328564e-06+0.00018690677536707767j),(1.2131877464594926e-05+4.356197734213562e-06j)
15.521933115185764,(-0.001157376204697285-0.0004955386700214945j),(-0.0025599752236347513+1.585111098009292e-05j),(-0.0011688664423363808-0.0005013810452672841j),(1.1490237639095954e-05+5.842375245789686e-06j)
15.523603265313977,(-0.00035900687509477045+0.0014191325087980875j),(-0.0008901049950132097-2.8233869511797106e-05j),(-0.00036967426499686366+0.0014118960937884134j),(1.0667389902093186e-05+7.236415009673908e-06j)
15.525561935570138,(0.000639883246738294-0.0005772102229447369j),(0.0010859898876571933-1.5516822359911845e-05j),(0.0006302069356843495-0.0005857265551307675j),(9.676311053944561e-06+8.51633218603078e-06j)
15.522032759868036,(-0.001133699508518168+0.00016997999987236102j),(-0.0024711645129415964-5.443378296847016e-05j),(-0.0011422321395182955+0.00016031805815595735j),(8.532631000127194e-06+9.661941716403694e-06j)
15.524822955867094,(0.00025447558382670036+0.0004969677976381444j),(0.0003629219747187572-7.334157696314247e-05j),(0.0002472211975684092+0.00048631262098399977j),(7.254386258291124e-06+1.0655176654144709e-05j)
15.522497966337134,(-0.0009258846385271412+0.00028815203037070884j),(-0.001981163654277013-9.604918776532078e-05j),(-0.0009317463740387427+0.0002766716572797529j),(5.861735511601513e-06+1.1480373090955855e-05j)
15.52550339645147,(0.0005166722954412748+0.0017906086625425392j),(0.0011213801109351852-0.00015974571037730007j),(0.000512295653747012+0.001778484145356459j),(4.376641694262875e-06+1.2124517186080164e-05j)
15.526206367847028,(0.0007605830698034267-7.601377724076537e-05j),(0.001894976934682382-3.8009935526354296e-05j),(0.0007577605441804999-8.859122764310988e-05j),(2.8225256229266973e-06+1.2577450402344498e-05j)
15.52621506831864,(0.0009069327095349715+0.0011208008403641354j),(0.0017986214614363687-3.1939650063143655e-05j),(0.0009057088128985497+0.0011079688106517761j),(1.223896636421886e-06+1.2832029712359175e-05j)
15.53012430795043,(0.00272428328200858-0.0009724763627154347j),(0.005808192917468661-0.00011393183435326132j),(0.00272467731593974-0.0009853606029637618j),(-3.9403393115971103e-07+1.2884240248326962e-05j)
15.52435262021088,(-0.00018660366388778408-0.002257030107694053j),(9.847962961877253e-05+4.345418636191193e-05j),(-0.00018459791353952164-0.0022697633663129593j),(-2.0057503482624585e-06+1.2733258618906574e-05j)
15.525921773792113,(0.0006668107431915883-0.0005488417719506567j),(0.0015618702661139637+8.396651378721496e-05j),(0.0006703965780757843-0.0005612232378452426j),(-3.5858348841959267e-06+1.2381465894586033e-05j)
15.525802977672246,(0.0006736263337250341-0.002590165168583584j),(0.0014137797730408587+8.510730063131286e-05j),(0.0006787357023869658-0.002601999578640363j),(-5.109368661931694e-06+1.1834410056778659e-05j)
15.523431427439284,(-0.0004966154615868372-0.0014762638681023253j),(-0.001010217003638686+4.1595934026502454e-05j),(-0.0004900631369431572-0.0014873645866051674j),(-6.55232464367991e-06+1.110071850284199e-05j)
15.524825393645335,(0.00016453645301774938-0.0025737877701093193j),(0.00045648755496100195+2.528360409271159e-05j),(0.00017242839956937772-0.0025839797320961863j),(-7.891946551628273e-06+1.0191961986867695e-05j)
15.51993966209064,(-0.0022908455661122683-0.002095821335949364j),(-0.0044536288599583505+0.00011233787793096193j),(-0.002281738458364231-0.002104943808091342j),(-9.107107748037109e-06+9.122472141977528e-06j)
15.52348008025718,(-0.00041680179787390194-0.0007952195562278178j),(-0.0009801503422051578+0.00012366541747988943j),(-0.00040662315345896504-0.0008031286716897255j),(-1.0178644414936928e-05+7.909115461907657e-06j)
15.521261721656657,(-0.0014702942385239205-0.0030129197029133046j),(-0.003291084768998917+0.0001069705486986016j),(-0.0014592045807449348-0.0030194907302196323j),(-1.1089657778985751e-05+6.5710273063269446e-06j)
15.517817294979757,(-0.0031136936594725394-0.00042674558179056686j),(-0.006777442469952196-1.129613103042316e-05j),(-0.0031018678788573197-0.0004318748919153508j),(-1.182578061521952e-05+5.129310124784009e-06j)
15.521527697706485,(-0.0013416750680154705+3.038746864216791e-08j),(-0.0030207337878588253-9.29479351921513e-05j),(-0.0013292996641886981-3.5763131898296055e-06j),(-1.2375403826772363e-05+3.6067006584718856e-06j)
15.5189480256034,(-0.00268369018107179-0.00022321274712783145j),(-0.005511356093473118-0.0001494353124766974j),(-0.0026709603215445206-0.0002252399584960685j),(-1.2729859527269095e-05+2.027211368237121e-06j)
15.520802708291438,(-0.0018845971841349224+0.0017275887859967334j),(-0.003565289710040355-6.938029004959821e-05j),(-0.0018717136263963511+0.0017271730342530052j),(-1.2883557738571314e-05+4.157517437278824e-07j)
15.522879811399827,(-0.0007297591149013372+0.0004651593669881246j),(-0.00156761455296567-3.8645705586467725e-05j),(-0.0007169250403532653+0.00046636163152226264j),(-1.283407454807192e-05-1.202264534137998e-06j)
15.521530089947236,(-0.0014989059077258574+0.001568953688633055j),(-0.002859902411104713-0.00011772515792563621j),(-0.0014863237173906125+0.0015717550090151575j),(-1.258219033524492e-05-2.8013203821024992e-06j)
15.526016874862343,(0.0007359701332652407+0.0010700120402433386j),(0.0016722452973234607-4.1402413529714236e-05j),(0.0007481020107298357+0.0010743682379775522j),(-1.2131877464594922e-05-4.356197734213562e-06j)
15.523338154242822,(-0.0006421384458768621-0.00028104578951344567j),(-0.0010045673305785264-5.7973842101438333e-05j),(-0.0006306482082377662-0.00027520341426765606j),(-1.1490237639095959e-05-5.842375245789689e-06j)
15.524942149804968,(0.0001529330089741415+0.000895942932898271j),(0.0006431887328767809+3.989189967313316e-05j),(0.0001636003988762347+0.0009031793479079451j),(-1.0667389902093184e-05-7.236415009673908e-06j)
15.525300079695969,(0.0003982884501351852-0.0013798015664981335j),(0.0008979000594794745+3.8697141155517687e-05j),(0.00040796476118912977-0.0013712852343121028j),(-9.676311053944565e-06-8.516332186030781e-06j)
15.521575700695285,(-0.001486387414011396-0.0003206984820053572j),(-0.0027671706186801347+2.6914398131233175e-05j),(-0.001477854783011269-0.0003110365402889536j),(-8.532631000127192e-06-9.661941716403694e-06j)
15.524332425115816,(-8.617280643374698e-05-0.00030099996615670405j),(-6.911444050743523e-05+7.294986999517618e-05j),(-7.891842017545594e-05-0.0002903447895025593j),(-7.254386258291124e-06-1.0655176654144706e-05j)
15.52119439405815,(-0.001639989795120461-0.0008604970960058957j),(-0.0031855343106115762+6.0823283504635434e-05j),(-0.0016341280596088596-0.00084901672291494j),(-5.861735511601511e-06-1.1480373090955857e-05j)
15.522564295957487,(-0.0009038872890982415+0.0008401546303183546j),(-0.0019035875743245484+0.00010219826558797774j),(-0.0008995106474039787+0.0008522791475044347j),(-4.376641694262876e-06-1.2124517186080169e-05j)
15.5233782671538,(-0.0004806536462637276-0.0004109950569914386j),(-0.001069066940664641+9.074011098141959e-06j),(-0.00047783112064080086-0.00039841760658909404j),(-2.8225256229266977e-06-1.2577450402344495e-05j)
15.521669469917502,(-0.001349589732798717+0.0006570770677393873j),(-0.002800118062270272+8.040186797492122e-05j),(-0.0013483658361622952+0.0006699090974517464j),(-1.2238966364218854e-06-1.2832029712359179e-05j)
15.5245994675455,(0.00018236925910747366+0.00044431254877797476j),(9.970460953345249e-05-3.16326665777268e-05j),(0.000181975225176314+0.00045719678902630164j),(3.9403393115970897e-07-1.2884240248326959e-05j)
15.522296606698953,(-0.0010614363985804592-0.00010120010362103278j),(-0.0021475600886845664+1.3061161367235459e-05j),(-0.0010634421489287217-8.84668450021262e-05j),(2.0057503482624576e-06-1.2733258618906574e-05j)
15.523374038829846,(-0.00044327234549822707+0.0010142202528319742j),(-0.0011128029986190659-5.8266965449949e-05j),(-0.000446858180382423+0.0010266017187265605j),(3.585834884195925e-06-1.2381465894586032e-05j)
15.523958108463457,(-0.0002890105861875983+0.00020803567804075077j),(-0.0004277271113863888-2.8310912356212906e-05j),(-0.0002941199548495299+0.00021987008809752943j),(5.109368661931693e-06-1.183441005677866e-05j)
15.5229475414344,(-0.0006946471870632923+0.0007275183499454461j),(-0.0015011803968095017-2.29652609565426e-05j),(-0.0007011995117069724+0.0007386190684482881j),(6.552324643679908e-06-1.1100718502841988e-05j)
15.524942704450474,(0.00018919143959874243+0.0009705417935606189j),(0.0005709709935673866-3.773621794488016e-05j),(0.00018129949304711415+0.0009807337555474862j),(7.891946551628273e-06-1.0191961986867699e-05j)
15.524676349763205,(0.00012076260161702064+0.00019414650392356774j),(0.00027661615386149986+6.733968004639727e-06j),(0.00011165549386898359+0.0002032689760655453j),(9.107107748037109e-06-9.122472141977526e-06j)
15.525507590874618,(0.00046195415397859527+0.0006782609716307675j),(0.0011455440728977149+1.1907866437126327e-05j),(0.0004517755095636584+0.000686170087092675j),(1.0178644414936931e-05-7.90911546190766e-06j)
15.525659399336604,(0.0006323201510370971-0.0009324788373101051j),(0.001239626803408773+6.689660118716817e-05j),(0.0006212304932581114-0.000925907810003778j),(1.1089657778985751e-05-6.571027306326944e-06j)
15.523334410095062,(-0.0005570647025627075+0.00040622211550632567j),(-0.0010952020751282309+2.5437949476101946e-05j),(-0.0005688904831779269+0.00041135142563110963j),(1.1825780615219523e-05-5.1293101247840095e-06j)
15.527856941731066,(0.0017628168821147685-0.0005591280437602379j),(0.0034054374956328667+3.1629643546867046e-05j),(0.0017504414782879964-0.000555521343101766j),(1.2375403826772361e-05-3.6067006584718844e-06j)
15.522131443939323,(-0.00117333154207085-0.0019067706705587952j),(-0.0022833782972011226-7.785155873934918e-06j),(-0.001186061401598119-0.001904743459190558j),(1.2729859527269095e-05-2.0272113682371192e-06j)
15.523577342480277,(-0.0004081074756056232+0.0006309033539028221j),(-0.0008430431984907948+6.293455823178494e-05j),(-0.0004209910333441945+0.0006313191056465501j),(1.288355773857131e-05-4.15751743727881e-07j)
15.524915845662566,(0.0002678025073491833-0.0013445601754483042j),(0.0004520964175104663+2.6283443367072476e-05j),(0.0002549684328011114-0.001345762439982442j),(1.2834074548071923e-05+1.2022645341379959e-06j)
15.52201648352871,(-0.0011589538810299752-0.0005132304181505742j),(-0.0024334914033132165+3.5928232447501675e-05j),(-0.00117153607136522-0.0005160317385326768j),(1.2582190335244914e-05+2.8013203821024992e-06j)
15.523721156715425,(-0.00031518595118015797-0.0005929422606438777j),(-0.0007569423581513629+2.6709681764644472e-05j),(-0.00032731782864475295-0.0005972984583780914j),(1.2131877464594924e-05+4.356197734213564e-06j)
15.521304030696825,(-0.0014720710097173512-0.0006563123463437911j),(-0.003189059712576701+1.58511109800932e-05j),(-0.0014835612473564472-0.0006621547215895808j),(1.1490237639095956e-05+5.8423752457896855e-06j)
15.522432991315554,(-0.0009439912219638484+0.0005834380040458226j),(-0.0020603789934377113-2.8233869511795592e-05j),(-0.0009546586118659414+0.0005762015890361488j),(1.0667389902093186e-05+7.236415009673911e-06j)
15.522477846899612,(-0.0009023138326006173-0.00024280042572931697j),(-0.001998098782866654-1.551682235991219e-05j),(-0.0009119901436545619-0.00025131675791534774j),(9.676311053944561e-06+8.51633218603078e-06j)
15.52145380143281,(-0.0014230258903803403+0.001436530478311374j),(-0.0030501229481669457-5.4433782968470656e-05j),(-0.0014315585213804673+0.00142686853659497j),(8.532631000127192e-06+9.661941716403694e-06j)
15.52624523347113,(0.0009654614584824539+0.0009854710651325165j),(0.001785199578757625-7.334157696314213e-05j),(0.0009582070722241627+0.0009748158884783717j),(7.254386258291124e-06+1.065517665414471e-05j)
15.523360294877323,(-0.0004945673495154099-0.0003018479464259109j),(-0.0011188351140865203-9.60491877653204e-05j),(-0.0005004290850270114-0.00031332831951686667j),(5.8617355116015085e-06+1.1480373090955854e-05j)
15.52467412748019,(0.00010188469939364246+0.0010640407068633765j),(0.00029211113965768007-0.0001597457103773003j),(9.75080576993796e-05+0.0010519161896772962j),(4.376641694262875e-06+1.2124517186080167e-05j)
15.524917106031698,(0.00011610536397909544-0.0005475849745916327j),(0.0006057151193520613-3.800993552635448e-05j),(0.00011328283835616872-0.0005601624249939772j),(2.8225256229266973e-06+1.2577450402344502e-05j)
15.523705428994443,(-0.0003480402457761153+0.00021126894769974474j),(-0.0007110178627612109-3.193965006314379e-05j),(-0.00034926414241253723+0.00019843691798738554j),(1.223896636421885e-06+1.2832029712359179e-05j)
15.524967180039928,(0.00014587271127919683-0.00029173767247246793j),(0.0006510650069634013-0.00011393183435326209j),(0.00014626674521035652-0.00030462191272079487j),(-3.940339311597117e-07+1.2884240248326962e-05j)
15.523297119348829,(-0.0007145075706857198-0.0006211442360774945j),(-0.000957021232429813+4.3454186361911256e-05j),(-0.0007125018203374573-0.0006338774946964011j),(-2.0057503482624593e-06+1.2733258618906574e-05j)
15.523278128148421,(-0.0006548585116911971-0.00017299908514492804j),(-0.0010817753775785076+8.396651378721494e-05j),(-0.0006512726768070012-0.00018538055103951408j),(-3.585834884195929e-06+1.2381465894586033e-05j)
15.523757592597885,(-0.00034921986154727396-0.00046961583619777606j),(-0.0006316053013184993+8.510730063131206e-05j),(-0.0003441104928853423-0.0004814502462545548j),(-5.109368661931696e-06+1.1834410056778657e-05j)
15.521917810318712,(-0.00125327027270981-0.0002518838740642542j),(-0.002523834124206929+4.159593402650241e-05j),(-0.0012467179480661298-0.00026298459256709616j),(-6.552324643679908e-06+1.1100718502841991e-05j)
15.523976477133035,(-0.000260075643301469+0.000541311546619857j),(-0.0003924289573394955+2.5283604092710366e-05j),(-0.00025218369674984066+0.0005311195846329893j),(-7.891946551628273e-06+1.0191961986867694e-05j)
15.522335739829096,(-0.0010926527657665688-0.0009953429863121426j),(-0.0020575511214990672+0.0001123378779309614j),(-0.0010835456580185318-0.0010044654584541203j),(-9.107107748037109e-06+9.122472141977526e-06j)
15.521265990910663,(-0.001524000493133847+0.0013574863897102875j),(-0.0031942396887202993+0.00012366541747988832j),(-0.0015138218487189103+0.0013495772742483799j),(-1.0178644414936928e-05+7.909115461907659e-06j)
15.524611290500205,(0.00020464429607889906+0.00044882781236110233j),(5.848407455094957e-05+0.00010697054869860074j),(0.00021573395385788478+0.0004422567850547754j),(-1.1089657778985755e-05+6.571027306326944e-06j)
15.522112364752985,(-0.0009663129764503016+0.0015707360267457444j),(-0.0024823726967226033-1.1296131030423406e-05j),(-0.0009544871958350818+0.0015656067166209603j),(-1.182578061521952e-05+5.1293101247840095e-06j)
15.527949031094407,(0.0018691459202421499+0.0018814754804642214j),(0.003400599600063712-9.294793519215005e-05j),(0.0018815213240689227+0.0018778687798057495j),(-1.2375403826772361e-05+3.606700658471885e-06j)
15.526846037465774,(0.0012651613651761037-0.0002115557162189107j),(0.002386655768901135-0.0001494353124766965j),(0.0012778912247033728-0.0002135829275871478j),(-1.2729859527269095e-05+2.0272113682371167e-06j)
15.527281755332247,(0.001355080811791507-0.0003708111996888631j),(0.0029137573307701716-6.938029004959787e-05j),(0.0013679643695300784-0.000371226951432591j),(-1.288355773857131e-05+4.15751743727881e-07j)
15.524420356853682,(4.0359045983005195e-05-0.0021274346370482224j),(-2.7069099112758454e-05-3.864570558646705e-05j),(5.319312053107715e-05-0.0021262323725140847j),(-1.283407454807192e-05-1.202264534137998e-06j)
