0.44375,4.54E+00,4.98E+00,
0.44583,4.54E+00,5.05E+00,
0.44792,4.54E+00,5.09E+00,
0.45,4.52E+00,5.07E+00,
0.45208,4.48E+00,5.07E+00,
0.45417,4.50E+00,5.00E+00,
0.45625,4.54E+00,4.98E+00,
0.45833,4.54E+00,5.05E+00,
0.46042,4.54E+00,5.09E+00,
0.4625,4.52E+00,5.07E+00,
0.46458,4.48E+00,5.06E+00,
0.46667,4.50E+00,5.00E+00,
0.46875,4.54E+00,4.98E+00,
0.47083,4.54E+00,5.05E+00,
0.47292,4.54E+00,5.09E+00,
0.475,4.52E+00,5.07E+00,
0.47708,4.48E+00,5.07E+00,
0.47917,4.50E+00,5.00E+00,
0.48125,4.54E+00,4.99E+00,
0.48333,4.54E+00,5.05E+00,
0.48542,4.54E+00,5.09E+00,
0.4875,4.51E+00,5.07E+00,
0.48958,4.48E+00,5.06E+00,
0.49167,4.50E+00,5.00E+00,
0.49375,4.54E+00,4.99E+00,
0.49583,4.54E+00,5.05E+00,
0.49792,4.54E+00,5.09E+00,
0.5,4.51E+00,5.07E+00,
0.50208,4.48E+00,5.07E+00,
0.50417,4.50E+00,5.00E+00,
0.50625,4.54E+00,4.99E+00,
0.50833,4.54E+00,5.05E+00,
0.51042,4.54E+00,5.09E+00,
0.5125,4.52E+00,5.07E+00,
0.51458,4.48E+00,5.06E+00,
0.51667,4.50E+00,5.00E+00,
0.51875,4.54E+00,4.98E+00,
0.52083,4.54E+00,5.05E+00,
0.52292,4.54E+00,5.09E+00,
0.525,4.51E+00,5.07E+00,
0.52708,4.48E+00,5.06E+00,
0.52917,4.50E+00,5.00E+00,
0.53125,4.54E+00,4.98E+00,
0.53333,4.54E+00,5.05E+00,
0.53542,4.54E+00,5.09E+00,
0.5375,4.51E+00,5.07E+00,
0.53958,4.48E+00,5.06E+00,
0.54167,4.50E+00,5.00E+00,
0.54375,4.54E+00,4.99E+00,
0.54583,4.54E+00,5.05E+00,
0.54792,4.54E+00,5.09E+00,
0.55,4.51E+00,5.07E+00,
0.55208,4.48E+00,5.06E+00,
0.55417,4.50E+00,5.00E+00,
0.55625,4.54E+00,4.98E+00,
0.55833,4.54E+00,5.05E+00,
0.56042,4.54E+00,5.09E+00,
0.5625,4.51E+00,5.07E+00,
0.56458,4.48E+00,5.06E+00,
0.56667,4.50E+00,5.00E+00,
0.56875,4.54E+00,4.99E+00,
0.57083,4.54E+00,5.05E+00,
0.57292,4.54E+00,5.09E+00,
0.575,4.52E+00,5.07E+00,
0.57708,4.48E+00,5.06E+00,
0.57917,4.50E+00,5.00E+00,
0.58125,4.54E+00,4.99E+00,
0.58333,4.54E+00,5.05E+00,
0.58542,4.54E+00,5.09E+00,
0.5875,4.51E+00,5.07E+00,
0.58958,4.48E+00,5.06E+00,
0.59167,4.50E+00,5.00E+00,
0.59375,4.54E+00,4.99E+00,
0.59583,4.54E+00,5.05E+00,
0.59792,4.54E+00,5.09E+00,
0.6,4.52E+00,5.07E+00,
0.60208,4.48E+00,5.06E+00,
0.60417,4.50E+00,5.00E+00,
0.60625,4.54E+00,4.98E+00,
0.60833,4.54E+00,5.05E+00,
0.61042,4.54E+00,5.09E+00,
0.6125,4.52E+00,5.07E+00,
0.61458,4.48E+00,5.07E+00,
0.61667,4.50E+00,5.00E+00,
0.61875,4.54E+00,4.99E+00,
0.62083,4.54E+00,5.05E+00,
0.62292,4.54E+00,5.09E+00,
0.625,4.51E+00,5.07E+00,
0.62708,4.48E+00,5.06E+00,
0.62917,4.50E+00,5.00E+00,
0.63125,4.54E+00,4.98E+00,
0.63333,4.54E+00,5.05E+00,
0.63542,4.54E+00,5.09E+00,
0.6375,4.51E+00,5.07E+00,
0.63958,4.48E+00,5.06E+00,
0.64167,4.50E+00,5.00E+00,
0.64375,4.54E+00,4.98E+00,
0.64583,4.54E+00,5.05E+00,
0.64792,4.54E+00,5.09E+00,
0.65,4.51E+00,5.07E+00,
0.65208,4.48E+00,5.06E+00,
0.65417,4.50E+00,5.00E+00,
0.65625,4.54E+00,4.98E+00,
0.65833,4.54E+00,5.05E+00,
0.66042,4.54E+00,5.09E+00,
0.6625,4.51E+00,5.07E+00,
0.66458,4.48E+00,5.06E+00,
0.66667,4.50E+00,5.00E+00,
0.66875,4.54E+00,4.98E+00,
0.67083,4.54E+00,5.05E+00,
0.67292,4.54E+00,5.09E+00,
0.675,4.51E+00,5.07E+00,
0.67708,4.48E+00,5.06E+00,
0.67917,4.50E+00,5.00E+00,
0.68125,4.54E+00,4.99E+00,
0.68333,4.54E+00,5.05E+00,
0.68542,4.54E+00,5.09E+00,
0.6875,4.51E+00,5.07E+00,
0.68958,4.48E+00,5.06E+00,
0.69167,4.50E+00,5.00E+00,
0.69375,4.54E+00,4.98E+00,
0.69583,4.54E+00,5.05E+00,
0.69792,4.54E+00,5.09E+00,
0.7,4.52E+00,5.07E+00,
0.70208,4.48E+00,5.07E+00,
0.70417,4.50E+00,5.00E+00,
0.70625,4.54E+00,4.99E+00,
0.70833,4.54E+00,5.05E+00,
0.71042,4.54E+00,5.09E+00,
0.7125,4.52E+00,5.07E+00,
0.71458,4.48E+00,5.06E+00,
0.71667,4.50E+00,5.00E+00,
0.71875,4.54E+00,4.98E+00,
0.72083,4.54E+00,5.05E+00,
0.72292,4.54E+00,5.09E+00,
0.725,4.51E+00,5.07E+00,
0.72708,4.48E+00,5.06E+00,
0.72917,4.50E+00,5.00E+00,
0.73125,4.54E+00,4.99E+00,
0.73333,4.54E+00,5.05E+00,
0.73542,4.54E+00,5.09E+00,
0.7375,4.51E+00,5.07E+00,
0.73958,4.48E+00,5.06E+00,
0.74167,4.50E+00,5.00E+00,
0.74375,4.54E+00,4.99E+00,
0.74583,4.54E+00,5.05E+00,
0.74792,4.54E+00,5.09E+00,
0.75,4.51E+00,5.07E+00,
0.75208,4.48E+00,5.06E+00,
0.75417,4.50E+00,5.00E+00,
0.75625,4.54E+00,4.98E+00,
0.75833,4.54E+00,5.05E+00,
0.76042,4.54E+00,5.09E+00,
0.7625,4.51E+00,5.07E+00,
0.76458,4.48E+00,5.06E+00,
0.76667,4.50E+00,5.00E+00,
0.76875,4.54E+00,4.99E+00,
0.77083,4.54E+00,5.05E+00,
0.77292,4.54E+00,5.09E+00,
0.775,4.51E+00,5.07E+00,
0.77708,4.48E+00,5.06E+00,
0.77917,4.50E+00,5.00E+00,
0.78125,4.54E+00,4.99E+00,
0.78333,4.54E+00,5.05E+00,
0.78542,4.54E+00,5.09E+00,
0.7875,4.51E+00,5.07E+00,
0.78958,4.48E+00,5.06E+00,
0.79167,4.50E+00,5.00E+00,
0.79375,4.54E+00,4.99E+00,
0.79583,4.54E+00,5.05E+00,
0.79792,4.54E+00,5.09E+00,
0.8,4.51E+00,5.07E+00,
0.80208,4.48E+00,5.06E+00,
0.80417,4.50E+00,5.00E+00,
0.80625,4.54E+00,4.98E+00,
0.80833,4.54E+00,5.05E+00,
0.81042,4.54E+00,5.09E+00,
0.8125,4.51E+00,5.07E+00,
0.81458,4.48E+00,5.06E+00,
0.81667,4.50E+00,5.00E+00,
0.81875,4.54E+00,4.99E+00,
0.82083,4.54E+00,5.05E+00,
0.82292,4.54E+00,5.09E+00,
0.825,4.51E+00,5.07E+00,
0.82708,4.48E+00,5.06E+00,
0.82917,4.50E+00,5.00E+00,
0.83125,4.54E+00,4.99E+00,
0.83333,4.54E+00,5.05E+00,
0.83542,4.54E+00,5.09E+00,
0.8375,4.51E+00,5.07E+00,
0.83958,4.48E+00,5.06E+00,
0.84167,4.50E+00,5.00E+00,
0.84375,4.54E+00,4.98E+00,
0.84583,4.54E+00,5.05E+00,
0.84792,4.54E+00,5.09E+00,
0.85,4.51E+00,5.07E+00,
0.85208,4.48E+00,5.06E+00,
0.85417,4.50E+00,5.00E+00,
0.85625,4.54E+00,4.99E+00,
0.85833,4.54E+00,5.05E+00,
0.86042,4.54E+00,5.09E+00,
0.8625,4.52E+00,5.07E+00,
0.86458,4.48E+00,5.06E+00,
0.86667,4.50E+00,5.00E+00,
0.86875,4.54E+00,4.99E+00,
0.87083,4.54E+00,5.05E+00,
0.87292,4.54E+00,5.09E+00,
0.875,4.51E+00,5.07E+00,
0.87708,4.48E+00,5.06E+00,
0.87917,4.51E+00,5.00E+00,
0.88125,4.54E+00,4.99E+00,
0.88333,4.54E+00,5.05E+00,
0.88542,4.54E+00,5.09E+00,
0.8875,4.51E+00,5.07E+00,
0.88958,4.48E+00,5.06E+00,
0.89167,4.50E+00,5.00E+00,
0.89375,4.54E+00,4.98E+00,
0.89583,4.54E+00,5.05E+00,
0.89792,4.54E+00,5.09E+00,
0.9,4.52E+00,5.07E+00,
0.90208,4.48E+00,5.06E+00,
0.90417,4.50E+00,5.00E+00,
0.90625,4.54E+00,4.99E+00,
0.90833,4.54E+00,5.05E+00,
0.91042,4.54E+00,5.09E+00,
0.9125,4.52E+00,5.07E+00,
0.91458,4.48E+00,5.06E+00,
0.91667,4.50E+00,5.00E+00,
0.91875,4.54E+00,4.98E+00,
0.92083,4.54E+00,5.05E+00,
0.92292,4.54E+00,5.09E+00,
0.925,4.51E+00,5.07E+00,
0.92708,4.48E+00,5.06E+00,
0.92917,4.50E+00,5.00E+00,
0.93125,4.54E+00,4.99E+00,
0.93333,4.54E+00,5.05E+00,
0.93542,4.54E+00,5.09E+00,
0.9375,4.51E+00,5.07E+00,
0.93958,4.48E+00,5.06E+00,
0.94167,4.50E+00,5.00E+00,
0.94375,4.54E+00,4.99E+00,
0.94583,4.54E+00,5.05E+00,
0.94792,4.54E+00,5.09E+00,
0.95,4.51E+00,5.07E+00,
0.95208,4.48E+00,5.06E+00,
0.95417,4.50E+00,5.00E+00,
0.95625,4.54E+00,4.99E+00,
0.95833,4.54E+00,5.05E+00,
0.96042,4.54E+00,5.09E+00,
0.9625,4.51E+00,5.07E+00,
0.96458,4.48E+00,5.06E+00,
0.96667,4.50E+00,5.00E+00,
0.96875,4.54E+00,4.99E+00,
0.97083,4.54E+00,5.05E+00,
0.97292,4.54E+00,5.09E+00,
0.975,4.51E+00,5.07E+00,
0.97708,4.48E+00,5.06E+00,
0.97917,4.50E+00,5.00E+00,
0.98125,4.54E+00,4.98E+00,
0.98333,4.54E+00,5.05E+00,
0.98542,4.54E+00,5.09E+00,
0.9875,4.51E+00,5.07E+00,
0.98958,4.48E+00,5.06E+00,
0.99167,4.50E+00,5.00E+00,
0.99375,4.54E+00,4.99E+00,
0.99583,4.54E+00,5.05E+00,
0.99792,4.54E+00,5.09E+00,
1,4.52E+00,5.07E+00,
1.00208,4.48E+00,5.06E+00,
1.00417,4.50E+00,5.00E+00,
1.00625,4.54E+00,4.98E+00,
1.00833,4.54E+00,5.05E+00,
1.01042,4.54E+00,5.09E+00,
1.0125,4.51E+00,5.07E+00,
1.01458,4.48E+00,5.06E+00,
1.01667,4.50E+00,5.00E+00,
1.01875,4.54E+00,4.98E+00,
1.02083,4.54E+00,5.05E+00,
1.02292,4.54E+00,5.09E+00,
1.025,4.52E+00,5.07E+00,
1.02708,4.48E+00,5.06E+00,
1.02917,4.50E+00,5.00E+00,
1.03125,4.54E+00,4.99E+00,
1.03333,4.54E+00,5.05E+00,
1.03542,4.54E+00,5.09E+00,
1.0375,4.52E+00,5.07E+00,
1.03958,4.48E+00,5.06E+00,
1.04167,4.50E+00,5.00E+00,
1.04375,4.54E+00,4.99E+00,
1.04583,4.54E+00,5.05E+00,
1.04792,4.54E+00,5.09E+00,
1.05,4.51E+00,5.07E+00,
1.05208,4.48E+00,5.06E+00,
1.05417,4.51E+00,5.00E+00,
1.05625,4.54E+00,4.99E+00,
1.05833,4.54E+00,5.05E+00,
1.06042,4.54E+00,5.09E+00,
1.0625,4.51E+00,5.08E+00,
1.06458,4.48E+00,5.06E+00,
1.06667,4.50E+00,5.00E+00,
1.06875,4.54E+00,4.99E+00,
1.07083,4.54E+00,5.05E+00,
1.07292,4.54E+00,5.09E+00,
1.075,4.52E+00,5.07E+00,
1.07708,4.48E+00,5.06E+00,
1.07917,4.50E+00,5.00E+00,
1.08125,4.54E+00,4.99E+00,
1.08333,4.54E+00,5.05E+00,
1.08542,4.54E+00,5.09E+00,
1.0875,4.52E+00,5.07E+00,
1.08958,4.48E+00,5.06E+00,
1.09167,4.50E+00,5.00E+00,
1.09375,4.54E+00,4.99E+00,
1.09583,4.54E+00,5.05E+00,
1.09792,4.54E+00,5.09E+00,
1.1,4.52E+00,5.07E+00,
1.10208,4.48E+00,5.06E+00,
1.10417,4.50E+00,5.00E+00,
1.10625,4.54E+00,4.99E+00,
1.10833,4.54E+00,5.05E+00,
1.11042,4.54E+00,5.09E+00,
1.1125,4.51E+00,5.07E+00,
1.11458,4.48E+00,5.06E+00,
1.11667,4.50E+00,5.00E+00,
1.11875,4.54E+00,4.99E+00,
1.12083,4.54E+00,5.05E+00,
1.12292,4.54E+00,5.09E+00,
1.125,4.51E+00,5.07E+00,
1.12708,4.48E+00,5.06E+00,
1.12917,4.50E+00,5.00E+00,
1.13125,4.54E+00,4.99E+00,
1.13333,4.54E+00,5.05E+00,
1.13542,4.54E+00,5.09E+00,
1.1375,4.51E+00,5.07E+00,
1.13958,4.48E+00,5.06E+00,
1.14167,4.50E+00,5.00E+00,
1.14375,4.54E+00,4.99E+00,
1.14583,4.54E+00,5.05E+00,
1.14792,4.54E+00,5.09E+00,
1.15,4.51E+00,5.07E+00,
1.15208,4.48E+00,5.06E+00,
1.15417,4.51E+00,5.00E+00,
1.15625,4.54E+00,4.99E+00,
1.15833,4.54E+00,5.05E+00,
1.16042,4.54E+00,5.09E+00,
1.1625,4.51E+00,5.07E+00,
1.16458,4.48E+00,5.06E+00,
1.16667,4.50E+00,5.00E+00,
1.16875,4.54E+00,4.99E+00,
1.17083,4.54E+00,5.05E+00,
1.17292,4.54E+00,5.09E+00,
1.175,4.52E+00,5.07E+00,
1.17708,4.48E+00,5.06E+00,
1.17917,4.50E+00,5.00E+00,
1.18125,4.54E+00,4.99E+00,
1.18333,4.54E+00,5.05E+00,
1.18542,4.54E+00,5.09E+00,
1.1875,4.52E+00,5.07E+00,
1.18958,4.48E+00,5.06E+00,
1.19167,4.50E+00,5.00E+00,
1.19375,4.54E+00,4.99E+00,
1.19583,4.54E+00,5.05E+00,
1.19792,4.54E+00,5.09E+00,
1.2,4.51E+00,5.07E+00,
1.20208,4.48E+00,5.06E+00,
1.20417,4.50E+00,5.00E+00,
1.20625,4.54E+00,4.99E+00,
1.20833,4.54E+00,5.05E+00,
1.21042,4.54E+00,5.09E+00,
1.2125,4.51E+00,5.07E+00,
1.21458,4.48E+00,5.07E+00,
1.21667,4.50E+00,5.00E+00,
1.21875,4.54E+00,4.99E+00,
1.22083,4.54E+00,5.05E+00,
1.22292,4.54E+00,5.09E+00,
1.225,4.52E+00,5.07E+00,
1.22708,4.48E+00,5.07E+00,
1.22917,4.50E+00,5.00E+00,
1.23125,4.54E+00,4.98E+00,
1.23333,4.54E+00,5.05E+00,
1.23542,4.54E+00,5.09E+00,
1.2375,4.51E+00,5.07E+00,
1.23958,4.48E+00,5.06E+00,
1.24167,4.50E+00,5.00E+00,
1.24375,4.54E+00,4.99E+00,
1.24583,4.54E+00,5.05E+00,
1.24792,4.54E+00,5.09E+00,
1.25,4.51E+00,5.07E+00,
1.25208,4.48E+00,5.06E+00,
1.25417,4.50E+00,5.00E+00,
1.25625,4.54E+00,4.99E+00,
1.25833,4.54E+00,5.05E+00,
1.26042,4.54E+00,5.09E+00,
1.2625,4.51E+00,5.07E+00,
1.26458,4.48E+00,5.06E+00,
1.26667,4.50E+00,5.00E+00,
1.26875,4.54E+00,4.99E+00,
1.27083,4.54E+00,5.05E+00,
1.27292,4.54E+00,5.09E+00,
1.275,4.52E+00,5.07E+00,
1.27708,4.48E+00,5.06E+00,
1.27917,4.50E+00,5.00E+00,
1.28125,4.54E+00,4.98E+00,
1.28333,4.54E+00,5.05E+00,
1.28542,4.54E+00,5.09E+00,
1.2875,4.51E+00,5.07E+00,
1.28958,4.48E+00,5.06E+00,
1.29167,4.50E+00,5.00E+00,
1.29375,4.54E+00,4.99E+00,
1.29583,4.54E+00,5.05E+00,
1.29792,4.54E+00,5.09E+00,
1.3,4.51E+00,5.07E+00,
1.30208,4.48E+00,5.06E+00,
1.30417,4.50E+00,5.00E+00,
1.30625,4.54E+00,4.98E+00,
1.30833,4.54E+00,5.05E+00,
1.31042,4.54E+00,5.09E+00,
1.3125,4.51E+00,5.07E+00,
1.31458,4.48E+00,5.06E+00,
1.31667,4.50E+00,5.00E+00,
1.31875,4.54E+00,4.99E+00,
1.32083,4.54E+00,5.05E+00,
1.32292,4.54E+00,5.09E+00,
1.325,4.51E+00,5.07E+00,
1.32708,4.48E+00,5.06E+00,
1.32917,4.50E+00,5.00E+00,
1.33125,4.54E+00,4.99E+00,
1.33333,4.54E+00,5.05E+00,
1.33542,4.54E+00,5.09E+00,
1.3375,4.52E+00,5.07E+00,
1.33958,4.48E+00,5.06E+00,
1.34167,4.50E+00,5.00E+00,
1.34375,4.54E+00,4.99E+00,
1.34583,4.54E+00,5.05E+00,
1.34792,4.54E+00,5.09E+00,
1.35,4.51E+00,5.07E+00,
1.35208,4.48E+00,5.06E+00,
1.35417,4.50E+00,5.00E+00,
1.35625,4.54E+00,4.99E+00,
1.35833,4.54E+00,5.05E+00,
1.36042,4.54E+00,5.09E+00,
1.3625,4.51E+00,5.07E+00,
1.36458,4.48E+00,5.06E+00,
1.36667,4.50E+00,5.00E+00,
1.36875,4.54E+00,4.99E+00,
1.37083,4.54E+00,5.05E+00,
1.37292,4.54E+00,5.09E+00,
1.375,4.51E+00,5.07E+00,
1.37708,4.48E+00,5.06E+00,
1.37917,4.50E+00,5.00E+00,
1.38125,4.54E+00,4.98E+00,
1.38333,4.54E+00,5.05E+00,
1.38542,4.54E+00,5.09E+00,
1.3875,4.51E+00,5.07E+00,
1.38958,4.48E+00,5.06E+00,
1.39167,4.50E+00,5.00E+00,
1.39375,4.54E+00,4.99E+00,
1.39583,4.54E+00,5.05E+00,
1.39792,4.54E+00,5.09E+00,
1.4,4.51E+00,5.07E+00,
1.40208,4.48E+00,5.06E+00,
1.40417,4.51E+00,5.00E+00,
1.40625,4.54E+00,4.98E+00,
1.40833,4.54E+00,5.05E+00,
1.41042,4.54E+00,5.09E+00,
1.4125,4.51E+00,5.07E+00,
1.41458,4.48E+00,5.06E+00,
1.41667,4.50E+00,5.00E+00,
1.41875,4.54E+00,4.99E+00,
1.42083,4.54E+00,5.05E+00,
1.42292,4.54E+00,5.09E+00,
1.425,4.51E+00,5.07E+00,
1.42708,4.48E+00,5.06E+00,
1.42917,4.50E+00,5.00E+00,
1.43125,4.54E+00,4.99E+00,
1.43333,4.54E+00,5.05E+00,
1.43542,4.54E+00,5.09E+00,
1.4375,4.51E+00,5.07E+00,
1.43958,4.48E+00,5.06E+00,
1.44167,4.51E+00,5.00E+00,
1.44375,4.54E+00,4.99E+00,
1.44583,4.54E+00,5.05E+00,
1.44792,4.54E+00,5.09E+00,
1.45,4.51E+00,5.07E+00,
1.45208,4.48E+00,5.06E+00,
1.45417,4.50E+00,5.00E+00,
1.45625,4.54E+00,4.99E+00,
1.45833,4.54E+00,5.05E+00,
1.46042,4.54E+00,5.09E+00,
1.4625,4.51E+00,5.07E+00,
