s1_ds4,s2_ds4,s3_ds4
0.01821875982809517,0.01457740534453165,0.013123107727479938
0.01710226862365361,0.014047243583799156,0.013144773329915963
0.017196216759618563,0.014101448293336332,0.012605894337397894
0.016817098009618454,0.014053895168336317,0.013190669337397907
0.01717500738461862,0.014238398293336294,0.013295113087397888
0.016937851134618657,0.014376157668336312,0.013560744337397818
0.017702082384618543,0.014449148293336336,0.0135952599623978
0.017461791759618525,0.014383310793336376,0.0135577849623978
0.017562198009618626,0.014199817043336463,0.013366031837397905
0.017036160509618575,0.013992079543336249,0.013194747462397901
0.017093901134618363,0.014068007668336187,0.013407647462397901
0.017197188634618644,0.014355913918336287,0.0136539849623979
0.01764824488461847,0.014758373293336381,0.014094944337397849
0.01757027300961852,0.014600242043336487,0.01434015996239782
0.01736031363461881,0.014281892043336337,0.014058388087397851
0.017185141759618466,0.014089323293336276,0.013726963087397813
0.017033082384618398,0.014144110793336181,0.013806975587397819
0.017368554259618557,0.014345829543336287,0.014094891212397813
0.01758336363461857,0.014587038918336258,0.014682841212397782
0.018253407384618628,0.014658063918336288,0.014520716212397911
0.017471938634618656,0.014403629543336318,0.01386793808739788
0.0174303292596186,0.014114701418336255,0.013801966212397845
0.01650796988461853,0.013900857668336312,0.013898209962397857
0.017627104259618668,0.0142748139183364,0.013835397462397802
0.017284457384618535,0.0143457826683364,0.0140289349623978
0.017740616759618508,0.0144684451683363,0.014556016212397882
0.01708681675961847,0.014525279543336312,0.014125269337397793
0.01730069800961858,0.014570904543336293,0.013996491212397731
0.01642390425961837,0.014242551418336418,0.013485688087397894
0.01729761050961833,0.014385460793336462,0.013778650587397911
0.01680292925961835,0.014020498293336438,0.013944984962397893
0.0164978386346184,0.014258726418336462,0.014169028712397901
0.017146507384618644,0.014230301418336507,0.013988484962397818
0.017179979259618512,0.014413742043336487,0.014296578712397718
0.01696205425961851,0.01410457954333643,0.013869803712397911
0.017055341759618616,0.014188751418336424,0.013944909962397887
0.01741221363461854,0.014024542043336398,0.013822291212397825
0.016931707384618584,0.013981920168336269,0.0135648255873979
0.016805032384618696,0.013935260793336287,0.013324528712397914
0.016743248009618572,0.014074207668336388,0.013179584962397899
0.017229751134618387,0.014123923293336362,0.013120747462397993
0.01694988863461864,0.014304310793336425,0.0131461724623979
0.01709075738461871,0.014317560793336383,0.01348480996239788
0.0167797105096186,0.01402543266833645,0.0135801130873979
0.0171101323846184,0.013884579543336412,0.0138364818373978
0.016822173009618538,0.013949488918336424,0.0137533849623978
0.017096869884618674,0.01425253266833642,0.013196941212397926
0.016834419884618423,0.014149229543336419,0.013305359962397819
0.0172399073846187,0.014135042043336495,0.013408606837397894
0.017733523009618658,0.014314398293336418,0.013717728712397825
0.017680766759618417,0.01418463266833642,0.013252519337397812
0.017334123009618556,0.014237320168336256,0.013798934962397825
0.017162732384618688,0.014300285793336238,0.013812141212397867
0.017214432384618547,0.014427951418336294,0.013785769337397863
0.01723780738461836,0.014489748293336413,0.0141466630873978
0.017363469884618433,0.01446134516833638,0.013800919337397893
0.017214557384618585,0.014099557668336399,0.013714788087397844
0.017646294884618545,0.014196763918336394,0.013796888087397857
0.017183088634618607,0.014423879543336331,0.014380784962397801
0.01700476675961862,0.014503954543336414,0.0144466162123978
0.016756354259618526,0.014484695168336444,0.014165709962397813
0.017458857384618633,0.01465810766833633,0.013998541212397807
0.0171100980096183,0.014432957668336107,0.013770528712397732
0.01747911675961845,0.014035717043336424,0.01358304121239785
0.017105007384618683,0.014412667043336543,0.013899347462397887
0.017134307384618474,0.014644854543336356,0.014049344337397825
0.01736852300961869,0.014815123293336431,0.014151647462397894
0.017200269884618726,0.014447182668336363,0.014208397462397843
0.01733411363461849,0.014544479543336318,0.01418105058739785
0.016481679259618534,0.014224192043336288,0.014273344337397931
0.017068463634618822,0.01428192016833645,0.013989544337397901
0.01727217925961856,0.014391460793336431,0.0137745693373979
0.01760159800961861,0.014717848293336487,0.013638675587397908
0.01742628238461861,0.014402613918336457,0.013938772462397893
0.01714456363461855,0.014208976418336362,0.013686400587397899
