s1_ds6,s2_ds6,s3_ds6
0.01733358580524645,0.014194998097500864,0.013016111183047924
0.017319183165868585,0.01436175376208633,0.013502225587397828
0.017222362072118552,0.014153954543336296,0.013405602931147901
0.017440993322118566,0.01443245766833637,0.014055113868647834
0.01755960191586854,0.014433760793336253,0.01427635605614783
0.017259335509618612,0.014173500637086322,0.013850877931147846
0.017353147228368525,0.014477602980836326,0.014176677931147802
0.016755570665868365,0.014226809230836445,0.0138445880873979
0.01708597066586857,0.01423434360583646,0.014024944337397835
0.016973050353368598,0.014003982668336336,0.013472807618647884
0.017012526915868582,0.014192806887086405,0.013332960743647919
0.01696589879086851,0.014058957668336418,0.013523041993647837
0.017497080040868584,0.014217848293336397,0.013544447462397838
0.017244610509618508,0.014419832668336331,0.013886373243647856
0.01726217691586859,0.014306038918336384,0.014084769337397825
0.017201106603368477,0.014402869387086327,0.013879455274897801
0.017202026915868644,0.014579956887086423,0.014077184181147864
0.017039108947118603,0.014360513137086372,0.014054627149897896
0.017307976915868578,0.01429871782458639,0.013688421681147908
0.016872376134618602,0.014351141262086343,0.01370691933739784
0.01687009957211847,0.014081055324586447,0.013823470899897859
0.016875905822118353,0.014223392824586397,0.013750437306147903
0.01683340269711851,0.014190285793336366,0.01365525683739783
0.01720078472836869,0.014247024074586308,0.013825759962397849
0.016786201134618522,0.014297492824586398,0.014181463087397792
0.01706549175961846,0.014135561574586373,0.01372190761864786
0.017334600353368604,0.014196554543336487,0.01381338964989781
0.016747448790868515,0.014490759230836339,0.013956584962397794
0.017245931603368483,0.014205720949586366,0.013777594337397846
0.017445878478368558,0.014540418605836353,0.01414105839989787
0.016548743322118614,0.014069326418336331,0.013774591212397904
0.017178259728368662,0.014558367824586324,0.013982368556147887
0.016696789415868503,0.014205445949586316,0.013520730274897926
0.016711956603368536,0.014319475637086387,0.013520464649897874
0.01656369644711855,0.01435246860583631,0.014037339649897848
0.016656280822118563,0.014128124074586362,0.013815102931147849
0.01692912066586856,0.014119813918336367,0.013759627931147825
0.017203823009618605,0.014385387355836325,0.013861011524897866
0.01719549879086847,0.014289308449586353,0.014113377931147779
0.01693749254086843,0.014461601418336283,0.014124594337397834
0.0171326706658685,0.014394235793336343,0.014347072462397845
0.016809473790868577,0.014335002199586389,0.013820774806147896
0.016988951134618596,0.014304010793336437,0.013951756837397897
0.01659672847836841,0.014165605324586467,0.013907341212397914
0.01655004488461853,0.014110916262086486,0.013648934962397934
0.01673987613461854,0.014051135793336313,0.013934724806147904
0.016831088634618574,0.01414788501208651,0.013809568556147844
0.016785969103368624,0.014405935012086327,0.013832916212397817
0.017038636290868624,0.014579439699586352,0.01423017480614785
0.016789794103368533,0.014365620168336335,0.014241189649897797
0.017272726134618433,0.014416535793336389,0.013818649806147788
0.01687647613461859,0.014512367043336383,0.014231982618647835
0.016811548790868484,0.014143963918336402,0.013690467774897883
0.016408408947118546,0.014139870168336299,0.01407591386864782
0.01665424175961857,0.014056921730836294,0.014211495118647784
0.016246973009618474,0.014032789699586327,0.013955798243647795
0.016728164415868475,0.014221200637086425,0.01405234121239783
0.016689911290868564,0.014071886574586348,0.013832369337397864
0.01692638707211853,0.014374727199586356,0.014241582618647866
0.017088246447118524,0.014081233449586415,0.01407010605614786
0.017044237853368636,0.014463413137086397,0.014468213087397742
0.016870641759618464,0.014325535793336324,0.013869588868647885
0.017182801134618498,0.014585504543336326,0.014916666212397794
0.016511495665868514,0.014295663918336442,0.014077145899897826
0.01661624566586853,0.01415926313708642,0.014122246681147838
0.016335701134618515,0.014332410012086426,0.013984702149897813
0.016353183165868562,0.014209557668336377,0.013832159962397863
0.016479840978368472,0.014167230324586352,0.014176531837397817
0.016725404259618527,0.0143574881370864,0.01402186621239786
0.016438862072118428,0.014184370949586318,0.014323172462397808
0.0167152862908685,0.014310113137086362,0.01423580293114786
0.01688296597836846,0.014528765480836238,0.014567524024897796
0.016818453478368536,0.014291590480836338,0.014514509962397728
0.017046490197118583,0.014481156887086339,0.014656162306147753
0.01672796910336845,0.014261720949586335,0.014559937306147814
0.016929923009618566,0.014172199074586308,0.014319420118647837
0.01670863629086857,0.014315164699586377,0.01415908496239776
0.016221381603368536,0.013972870168336447,0.014150188087397868
0.016610142540868483,0.01403394204333645,0.014134631056147805
