s1_ds8,s2_ds8,s3_ds8
0.01732903109133804,0.014285791017814964,0.013494763392560371
0.01723191382993101,0.014327918410523836,0.014037125001460345
0.017009361681493564,0.014122522707398905,0.013588438673335368
0.01730124351743104,0.01433664731677386,0.01384876132958533
0.017105372228368606,0.01439758227771138,0.013881788087397876
0.016945048204931003,0.014185439504273879,0.01376373125146036
0.016983435509618526,0.014280092043336398,0.013918336329585314
0.017104703283056077,0.014343458449586344,0.013918903126460377
0.01665718082211854,0.014251378566773845,0.013723409376460374
0.017066483751806017,0.014314027785523832,0.013964652931147827
0.01688195601743102,0.014299713527711408,0.014006736329585389
0.016726744689306065,0.014178968019898909,0.013806536134272875
0.016994408165868544,0.014468490676148865,0.014130499220210316
0.01653029312680602,0.01409338637927383,0.01398341875146032
0.016858177306493524,0.014187261965211386,0.014049099806147856
0.016902294103368527,0.014417529348023872,0.014332903517085311
0.01644624273618102,0.014217115285523895,0.014028910157710333
0.01669062965024348,0.014345184426148828,0.01428709140771033
0.016880708947118534,0.01430166684802383,0.014512507423335283
0.016544596837743553,0.014111714113648898,0.014135403321772827
0.01666906734555606,0.01426143657458641,0.014552239454585328
0.016613943322118532,0.014310187941773862,0.01464850410302283
0.016418310900243493,0.013937873488648894,0.014363350587397832
0.016772990392430992,0.014147746926148872,0.014690188673335318
0.016611450939305973,0.014093045754273854,0.014571607032710307
0.01663152183774358,0.014082596535523902,0.014561701759272813
0.017021202892431017,0.014209707082398904,0.014919180079585346
0.016786365392431002,0.014005379152711397,0.01462567832177279
0.017052673595556064,0.014098580324586328,0.014656530274897814
0.017111607775243575,0.01408076098864886,0.014830205470210314
0.016960687462743568,0.013999254543336406,0.014693624415522771
0.017151188243993587,0.01401684594958639,0.014740421485835303
0.017339542150243588,0.014065181496461443,0.0148861537123978
0.016991887462743566,0.013916771340211371,0.014773241017085324
0.017288032970556068,0.014107914113648909,0.015116553517085312
0.017406573400243507,0.014119044973023907,0.015095703712397835
0.01701362222836858,0.01384000825427388,0.014893260353022793
0.017385927697118574,0.014043990285523892,0.015195376759272815
0.017242739025243578,0.01398280805896134,0.015151493556147809
0.01718053433774359,0.013834339894898885,0.015113401173335306
0.017549355431493534,0.014077864113648905,0.015486759571772825
0.017121388634618588,0.01389798950427385,0.015213334181147817
0.0173354271111811,0.013843962941773862,0.015265985353022775
0.017473181212743598,0.01398325610583638,0.015508615821772802
0.01726914449399354,0.013869283644898877,0.015359836329585297
0.0174619056268061,0.013831977199586386,0.015588237110835287
0.01747765816586857,0.01409664887927385,0.01569787168114782
0.01735279000180606,0.013807720558961357,0.01550174922021031
0.017665171837743576,0.014056720558961327,0.015776403517085286
0.01752457906430608,0.01395754653552387,0.015764432228022804
0.01733863804868109,0.013839055715211376,0.015656080079585303
0.017568783556493585,0.014004964504273864,0.015811143751460314
0.017541719884618577,0.01393995102771136,0.01580449511864782
0.017518817931493624,0.01386670083239891,0.015770307228022827
0.017562002306493588,0.013990147707398856,0.01586115410302277
0.017336360118993588,0.013968359621461368,0.015867492579585328
0.017653885509618508,0.013842179152711378,0.015721303712397827
0.01788158062680608,0.0139189135277114,0.015915134571772807
0.01746304136899358,0.013802528762086406,0.01579000507958533
0.017518788439306043,0.013944138918336419,0.015722867970210323
0.017738782189306065,0.013956087160523888,0.01606022636864782
0.017477827111181083,0.013856000832398924,0.015761267188960308
0.017700553283056076,0.013969953957398893,0.016052874220210338
0.017734523204931036,0.014049899465211409,0.0160219849623978
0.017533751915868607,0.01384573149646142,0.015831148438960316
0.017846841368993557,0.013940757668336395,0.016210791798335324
0.017729086486181066,0.013859598879273932,0.015988693556147817
0.017594973595556028,0.013932772902711419,0.015918145704585315
0.01794043062680601,0.014100421535523856,0.016100428907710313
0.017630254259618585,0.013974795168336402,0.01615941015771031
0.017760616173681056,0.013905463723023878,0.016095577540522835
0.017999882189306086,0.01411967114489888,0.016126285353022827
0.017578108751806057,0.013933662746461403,0.016022308985835298
0.017898211486181058,0.013975462941773879,0.016181661329585345
0.017797413829931056,0.014081594973023833,0.01626460195458535
0.017502527892431084,0.013976714699586367,0.016220313478022823
0.017844746251806,0.01414499692614888,0.016168652149897822
0.017709829845556038,0.0140818033714614,0.016336849220210337
0.01769418785336854,0.014048329738648918,0.01625423027489782
0.018038039611181007,0.014219179348023832,0.01631869140771037
