s1_ds7,s2_ds7,s3_ds7
0.017326384485557518,0.014278375929793596,0.013259168385222876
0.01733167769711856,0.014293206105836332,0.013730358399897866
0.017409468712743577,0.014303630715211287,0.014063616993647839
0.017054358947118445,0.014352206105836386,0.014010633009272851
0.017029510509618585,0.014119163137086398,0.01374887597802286
0.016989212853368546,0.014125882277711412,0.013428001368647878
0.017370845275243546,0.014318840480836363,0.013715410353022848
0.017231641759618534,0.014354454152711357,0.013982112306147813
0.01712056793149362,0.014470235012086398,0.01406590566552288
0.01709017652524359,0.014324929543336366,0.013697670509272874
0.01687300269711841,0.014152224074586422,0.01378695410302288
0.017017093712743597,0.014218654933961336,0.013740508399897839
0.01692584644711849,0.014216527199586385,0.013951685353022826
0.01704102457211856,0.014343656887086413,0.013884987306147803
0.01734590504086852,0.01437306977771136,0.013959326368647858
0.016863501525243636,0.014313847121461328,0.013878479884272895
0.01670437300961852,0.014262460793336353,0.0135205974623979
0.016609988634618558,0.014240296340211336,0.013926221290522848
0.017066471837743583,0.014252600637086346,0.013810319728022845
0.01706649566586845,0.014375454933961317,0.014118986134272806
0.016971072228368536,0.014364618996461366,0.01408392363427287
0.0167928398064935,0.014234808058961452,0.013929549024897906
0.016644960509618535,0.014081026027711399,0.013791829884272919
0.0168085288689936,0.014276910012086419,0.01382124238427283
0.016914215197118578,0.014472529933961344,0.014235682228022822
0.017074601134618513,0.014464451418336386,0.01402531621239781
0.016609978868993514,0.01414191704333635,0.013883190821772851
0.016450607384618524,0.01404485571521131,0.01408364668114779
0.016709037853368518,0.014146543605836386,0.013942355274897848
0.01700731675961853,0.014227980324586387,0.014155844337397864
0.01695743980649355,0.01439447446521136,0.014168900978022814
0.016847148400243504,0.014440584230836384,0.014496906056147809
0.016475973400243524,0.014245836574586423,0.014053474415522824
0.016416512072118517,0.014188393996461365,0.01400434589989784
0.016582133165868478,0.014270929543336358,0.014172519337397833
0.01679912613461848,0.0144194393089613,0.014401663478022828
0.01693247183774356,0.014386373683961338,0.01458533613427274
0.01682894605649351,0.014216960012086322,0.014439678712397826
0.016465008947118553,0.014144017433961412,0.014154636524897814
0.016624184728368553,0.014079410793336385,0.014116170118647839
0.01658379605649352,0.014158172902711375,0.014581458790522842
0.016754338634618598,0.014364700246461446,0.014523020118647813
0.016788030040868603,0.014327864699586374,0.014570817384272822
0.01643985660336846,0.014292511183961352,0.014726190821772837
0.016394499572118512,0.013938022902711325,0.014315133009272856
0.016442122228368473,0.013937724074586462,0.01441156816552281
0.016586142540868452,0.01411362680896136,0.014658502540522826
0.016959838243993528,0.014181867043336386,0.014721874806147808
0.01675863472836851,0.014108864699586294,0.014450179103022815
0.01646426715024344,0.014077226808961413,0.014693034962397801
0.016496247618993536,0.014095074855836375,0.01468725761864783
0.016766796056493623,0.014070118215211432,0.014436145899897796
