s1_ds12,s2_ds12,s3_ds12
0.016976727958085382,0.014280637999749095,0.013903068953638475
0.016772699266942755,0.014138693495973097,0.014551071498042346
0.017305606871923257,0.01395742258532857,0.015240473316889994
0.017576565905126386,0.013935196767457478,0.015834823292475937
0.01775618138364199,0.01400880982898092,0.016137361891108763
0.017801280150731853,0.014229209584840273,0.016632204957515048
0.01746806367123966,0.014634928847535552,0.017549139454585423
0.016879284569677133,0.014822996193726954,0.017691480689937
0.01618194582455989,0.014596010475953526,0.01760222662499559
0.015592429955419186,0.013755589540894998,0.01836279472802298
0.015014945531590967,0.013423611586793442,0.0188761145766558
0.014256554528172906,0.013210114455445808,0.018976601441890173
0.013725518517430663,0.012998688747438009,0.018596970191890168
0.01364213023618068,0.012802987209352058,0.018893133143550324
0.014222482360204148,0.012794852602418475,0.019061551258784698
0.014642114354833122,0.01266516327136381,0.01916720017235892
0.014961335643895655,0.01237078547595365,0.019323129603511263
0.015367123473485554,0.01221094720691068,0.01937541115868704
0.015777312804540297,0.012321780446656778,0.020144513307124495
0.015644825597509036,0.012679068886598168,0.02045181936181198
0.015281592931493353,0.012952800515016124,0.02038888453515183
0.014594743847020595,0.01178738576892241,0.020794591065913512
0.014310110827001048,0.01112633584216461,0.02087544375146038
0.013754911803563483,0.01115736279528961,0.021183938917475983
0.013415748021825198,0.011139047499879444,0.02110251493065958
0.01342576546567284,0.011087200112184132,0.021040095082026783
0.014078994506200248,0.011111426161988812,0.021262238856440827
0.014675870165380007,0.010982852956422418,0.02129040741112832
0.014855448290380015,0.01080897502673492,0.021125684657222085
0.015162434093602718,0.010515857570680232,0.02074034978173383
0.015797566344579368,0.010213732094606012,0.020946456458979912
0.015535058239110583,0.00999484204333647,0.021066499146968187
0.015180596129735551,0.009751731313356,0.02070410818017133
0.01460425928891515,0.009099806411012264,0.02068294011376509
0.014241329894383852,0.008918268105348216,0.02125731666405801
0.013288817394383777,0.00934958019030914,0.02166353449853064
0.011878366845067398,0.009664995693238835,0.021601255824214242
0.00864387498715729,0.00994597519763336,0.02114244663231974
0.0025201444939933486,0.009985403701051328,0.020839093482905698
-0.002854079407373823,0.010321553102906791,0.020534720912104946
-0.0059842535040535065,0.010705554348023972,0.02016200235741747
-0.0076302176764167125,0.010547056166871635,0.019462745728999534
