s1_ds5,s2_ds5,s3_ds5
0.01766051422587439,0.014312324464165402,0.01313394052869795
0.01700665738461851,0.014077671730836325,0.0128982818373979
0.017056429259618637,0.014307277980836303,0.013427928712397853
0.017581937072118532,0.014416229543336356,0.013576522462397801
0.017299179259618602,0.014095948293336356,0.013280389649897903
0.017145544884618502,0.014211960793336236,0.0135308162123979
0.017609258947118494,0.014679307668336434,0.014217552149897835
0.01727272769711864,0.014185607668336306,0.013892675587397832
0.017200818322118477,0.014244970168336233,0.013950933399897815
0.0179183855096186,0.014622551418336273,0.014601778712397847
0.017451133947118627,0.014259165480836286,0.013834952149897863
0.017067537072118596,0.014087835793336357,0.013866803712397829
0.01751253707211852,0.01440711391833635,0.014292475587397841
0.017193757384618525,0.014548092043336302,0.014060880274897762
0.01686075738461835,0.014314006105836441,0.013632169337397903
0.016650383947118375,0.01413961235583645,0.014057006837397898
0.017163243322118577,0.014322021730836496,0.014142531837397769
0.017008698009618566,0.014146665480836427,0.0139073568373979
0.017171960509618563,0.014003231105836334,0.013693558399897863
0.016774140197118634,0.014004734230836337,0.013252056837397906
0.017089819884618513,0.014214117043336394,0.013133459962397946
0.016935233947118655,0.014171496730836416,0.01353246152489789
0.01696615269711847,0.013917034230836418,0.013794933399897801
0.016965644884618547,0.014200881105836418,0.013251150587397873
0.01748671519711868,0.014224720168336456,0.013563167774897859
0.017507444884618487,0.014210976418336338,0.013525727149897818
0.017188582384618616,0.014364118605836265,0.013798955274897865
0.017300638634618396,0.014475546730836397,0.013973791212397845
0.017430426134618565,0.014148160793336396,0.01375583808739785
0.017093927697118615,0.014463917043336372,0.0144137005873978
0.01710760582211858,0.014571401418336388,0.01408212558739781
0.017294607384618375,0.014234337355836266,0.01367678496239779
0.017119657384618577,0.01452876079333645,0.013974345899897857
0.01728439644711871,0.014631152980836396,0.014180022462397869
0.016907896447118514,0.014384335793336303,0.014227197462397891
0.01717032144711869,0.014336690480836441,0.013882056837397901
0.017513940197118612,0.014560231105836471,0.0137887240248979
0.017102013634618544,0.014037204543336308,0.013588119337397918
0.016679319884618717,0.014159292043336281,0.013698086524897818
0.017065432384618485,0.014542990480836406,0.013715752149897863
0.017036110509618407,0.014014438918336435,0.013771522462397868
0.01670408863461853,0.014147671730836456,0.01387541933739785
0.016754283947118403,0.014357954543336316,0.013809480274897904
0.016997527697118302,0.014088831105836478,0.0136913943373979
0.016600221447118556,0.013895818605836418,0.013680884962397838
0.017066583947118463,0.014484752980836312,0.013629628712397819
0.017191688634618618,0.014459401418336324,0.01372693496239786
