t,deg,mixed_signal
0.0605,21.779999999999998,-2.8797830808331564
0.061,21.96,-2.8227650356004403
0.0615,22.14,-2.8033314579018196
0.062,22.32,-2.7776028307695135
0.0625,22.5,-2.743678478283449
0.063,22.68,-2.670356932735789
0.0635,22.86,-2.5438373769424625
0.064,23.04,-2.4359457006324408
0.0645,23.22,-2.3506199948551547
0.065,23.4,-2.2940199307320164
0.0655,23.58,-2.236509883200477
0.066,23.759999999999998,-2.224917061808825
0.0665,23.939999999999998,-2.182287054779556
0.067,24.119999999999997,-2.154836911053806
0.0675,24.3,-2.0706646584248176
0.068,24.48,-1.9539882618219826
0.0685,24.66,-1.7554351119743596
0.069,24.84,-1.571244170172252
0.0695,25.02,-1.362547617554651
0.07,25.2,-1.1949768835898362
0.07050000000000001,25.38,-1.0673731591290299
0.07100000000000001,25.56,-0.9841071894000082
0.07150000000000001,25.74,-0.8780626853923001
0.07200000000000001,25.919999999999998,-0.8011805232679315
0.0725,26.099999999999998,-0.6632989893539726
0.073,26.279999999999998,-0.5075786521619158
0.0735,26.459999999999997,-0.32689046128646276
0.074,26.64,-0.12920626513632968
0.0745,26.82,0.05129366064935829
0.075,27.0,0.20984468311429713
0.0755,27.18,0.31669628773956837
0.076,27.36,0.3822700201423355
0.0765,27.54,0.43835832300075483
0.077,27.72,0.49617180076000117
0.0775,27.9,0.5766132745334736
0.078,28.08,0.7019415797961359
0.0785,28.259999999999998,0.8607453651814582
0.079,28.439999999999998,1.0159991640644577
0.0795,28.619999999999997,1.1552952792607805
0.08,28.799999999999997,1.2784270012990737
0.0805,28.98,1.3569750430933136
0.081,29.16,1.3928238787657357
0.0815,29.34,1.4046693737094844
0.082,29.52,1.454967521877888
0.0825,29.7,1.5647305842525223
0.083,29.88,1.6931560873326597
0.0835,30.06,1.8421808386422824
0.084,30.24,2.0461983200065834
0.0845,30.419999999999998,2.2482377975869974
0.085,30.599999999999998,2.4159041812015145
0.0855,30.779999999999998,2.5349993354440383
0.08600000000000001,30.959999999999997,2.6377105533610745
0.08650000000000001,31.14,2.7285594101336414
0.08700000000000001,31.32,2.8203539298717493
0.08750000000000001,31.5,2.931036730241804
0.088,31.68,3.0682060509266633
0.0885,31.86,3.217655955890923
0.089,32.04,3.3393823925440813
0.0895,32.22,3.4373165706007147
0.09,32.4,3.491296933272674
0.0905,32.58,3.497478346748933
0.091,32.76,3.446490971294891
0.0915,32.94,3.397971657972372
0.092,33.12,3.333357774579453
0.0925,33.3,3.292816464930525
0.093,33.48,3.313679355808135
0.0935,33.66,3.3762694901271293
0.094,33.839999999999996,3.476977889014934
0.0945,34.019999999999996,3.553393814693536
0.095,34.199999999999996,3.634937398617144
0.0955,34.379999999999995,3.6983703178023086
0.096,34.56,3.7619396780324124
0.0965,34.74,3.782668528466597
0.097,34.92,3.8370771452470485
0.0975,35.1,3.901088077558391
0.098,35.28,4.02012292220129
0.0985,35.46,4.155307919697694
0.099,35.64,4.262835211458178
0.0995,35.82,4.373915879422295
0.1,36.0,4.413022295486235
0.1005,36.18,4.342427953972307
0.101,36.36,4.282963788966263
0.1015,36.54,4.148488663590909
0.10200000000000001,36.72,4.032343279007345
0.10250000000000001,36.9,3.9315054987968265
0.10300000000000001,37.08,3.829494729290432
0.10350000000000001,37.26,3.7693211529184785
0.10400000000000001,37.44,3.741568593643942
0.1045,37.62,3.7142934358238615
0.105,37.8,3.6468491198353825
0.1055,37.98,3.5550316831871545
0.106,38.16,3.4566929862255535
0.1065,38.339999999999996,3.3673893091503793
0.107,38.519999999999996,3.3028570695862243
0.1075,38.699999999999996,3.289655981365036
0.108,38.879999999999995,3.3487926973132236
0.1085,39.059999999999995,3.3627794790802406
0.109,39.24,3.4760082671072268
0.1095,39.42,3.489479940198249
0.11,39.6,3.486158565628475
0.1105,39.78,3.4409804594927222
0.111,39.96,3.3524502834323626
0.1115,40.14,3.2153033137074347
0.112,40.32,3.063269001786585
0.1125,40.5,2.9249179244494226
0.113,40.68,2.817951555175686
0.1135,40.86,2.7400115147037503
0.114,41.04,2.642417489804732
0.1145,41.22,2.53376166348417
0.115,41.4,2.3933994279429216
0.1155,41.58,2.2422061303100977
0.116,41.76,2.0442832127036157
0.1165,41.94,1.8461806852547598
0.117,42.12,1.6887022930728752
0.11750000000000001,42.3,1.5521604760009535
0.11800000000000001,42.48,1.4668830530654347
0.11850000000000001,42.66,1.4233317342989291
0.11900000000000001,42.839999999999996,1.3765210177096825
0.11950000000000001,43.019999999999996,1.3514643498298082
0.12,43.199999999999996,1.2648227839012487
0.1205,43.379999999999995,1.1636327106741238
0.121,43.559999999999995,1.0265914726120076
0.1215,43.739999999999995,0.8708665322715906
0.122,43.92,0.70650878175917
0.1225,44.1,0.5908596245534233
0.123,44.28,0.5166677511157877
0.1235,44.46,0.42909024160223813
0.124,44.64,0.3800024694812934
0.1245,44.82,0.30020000681710785
0.125,45.0,0.21452457367867517
0.1255,45.18,0.03860059074650756
0.126,45.36,-0.1339173542653989
0.1265,45.54,-0.30526793317390183
0.127,45.72,-0.5365016493084299
0.1275,45.9,-0.6770206563427303
0.128,46.08,-0.7947961155766208
0.1285,46.26,-0.8629025556508403
0.129,46.44,-0.9670567915607116
0.1295,46.62,-1.0463846979652498
0.13,46.8,-1.1963508563726386
0.1305,46.98,-1.3705454463112907
0.131,47.16,-1.5607314456364942
0.1315,47.339999999999996,-1.746582816964005
0.132,47.519999999999996,-1.9380842739410928
0.1325,47.699999999999996,-2.06901308768396
0.133,47.879999999999995,-2.1751987348066475
0.1335,48.059999999999995,-2.207975377576319
0.134,48.239999999999995,-2.225200624235004
0.1345,48.42,-2.2569376384064643
0.135,48.6,-2.286342511432417
0.1355,48.78,-2.352863749495543
0.136,48.96,-2.4651189739033477
0.1365,49.14,-2.551942379984731
0.137,49.32,-2.6599598344311572
0.1375,49.5,-2.7270810902008598
0.138,49.68,-2.7628717607887032
0.1385,49.86,-2.796655054546417
0.139,50.04,-2.8168114649958267
0.1395,50.22,-2.857681937132389
0.14,50.4,-2.9725679214119407
0.1405,50.58,-3.106831669193792
0.14100000000000001,50.76,-3.2998004934004466
0.14150000000000001,50.94,-3.522861719366183
0.14200000000000002,51.12,-3.6755338670209983
0.14250000000000002,51.3,-3.817994700465145
0.14300000000000002,51.48,-3.9306548525615055
0.14350000000000002,51.66,-3.9515924893629775
0.14400000000000002,51.839999999999996,-3.9583470044503946
0.1445,52.019999999999996,-3.9616094828462263
0.145,52.199999999999996,-3.960687384627319
0.1455,52.379999999999995,-3.9992915298065914
0.146,52.559999999999995,-4.003637522858731
0.1465,52.739999999999995,-4.0411553652833545
0.147,52.919999999999995,-4.029926946555477
0.1475,53.1,-3.9983658653683296
0.148,53.28,-3.907437219567937
0.1485,53.46,-3.8168429737321645
0.149,53.64,-3.706827381150112
0.1495,53.82,-3.6400451093496193
