x,Sync,Async,Rod,Pos
-0.0012630080999995997,(-0.0006745355612505045-0.0006886240337700899j),(-0.0012197329499999392+2.189714648294465e-05j),(-0.0006707886052848669-0.0006839373841218529j),(-3.746955965637683e-06-4.686649648237009e-06j)
-0.0019120080999991,(-0.0009440571894023965+0.00039940607894054794j),(-0.0019239552999994096+3.825281758557204e-05j),(-0.0009409271722587058+0.00040452539106367063j),(-3.1300171436905764e-06-5.119312123122695e-06j)
0.0008449919000006998,(0.0004471494400238932+0.0006138896187006009j),(0.0008205820500004024-2.504561194560828e-07j),(0.00044961315610549904+0.0006193608586882989j),(-2.4637160816058615e-06-5.471239987697903e-06j)
0.0010074919000002144,(0.0004994503093872689-0.0003479549560313018j),(0.0010117871999999084-2.2496390812743383e-05j),(0.0005012088701324304-0.000342218072901995j),(-1.7585607451615717e-06-5.7368831293067735e-06j)
0.0001964919000005999,(6.209819116954729e-05-0.0007346422491276154j),(0.00023288330000028408+1.5801164826009364e-05j),(6.312386302480007e-05-0.0007287301969306968j),(-1.025671855252816e-06-5.912052196918609e-06j)
-0.0020745080999993,(-0.0010151796916938428-0.0006745721712029406j),(-0.0020965827999996347+4.378976974381507e-05j),(-0.0010149030841863627-0.0006685781865332443j),(-2.7660750748005555e-07-5.993984669696242e-06j)
-0.0020745080999996003,(-0.0010069130578134295+0.0011324834944825696j),(-0.0021046054499999607-3.0244152158470702e-05j),(-0.0010073898769193527+0.0011384648829061697j),(4.768191059229799e-07-5.981388423599885e-06j)
-0.0001280080999999001,(-0.00011449469264687436+0.0011347769918490626j),(-7.751780000027857e-05-1.348822151725343e-05j),(-0.00011571741864406198+0.0011406514539580176j),(1.222725997187683e-06-5.874462108955107e-06j)
-0.00045200809999950005,(-0.00024308430692488543+0.0022715405104681615j),(-0.0004346841999998855+6.769153611799333e-05j),(-0.000245033656693941+0.0022772154024857803j),(1.9493497690556316e-06-5.674892017618544e-06j)
0.0058729919000008,(0.0029914265565293328+0.002952511574467005j),(0.005818060950000401+3.1172632760754416e-05j),(0.002988781325398752+0.002957897399956153j),(2.645231130580466e-06-5.385825489147962e-06j)
0.007981491900000701,(0.004015434443835095+1.3580305776056512e-05j),(0.007957047050000294-1.4404230341282052e-05j),(0.004012135048218105+1.8592127051433828e-05j),(3.2993956169915616e-06-5.011821275377322e-06j)
0.006521991900000499,(0.003278612805833617-0.0009969024489734357j),(0.006504374700000111+5.026852626260912e-06j),(0.0032747112791700573-0.0009923436713272587j),(3.901526663559297e-06-4.558777646177074e-06j)
0.004899991900000299,(0.0024726306944661013-0.002595730834147696j),(0.004877600799999937-1.4094393418053713e-05j),(0.0024681885661621173-0.002591696994777481j),(4.4421283039836425e-06-4.033839370214847e-06j)
0.00035849190000010033,(0.00018995905526643486-0.0013187209694556115j),(0.0003477784499997518-2.7192751797717214e-06j),(0.00018504638033897948-0.0013152756844179258j),(4.912674927455342e-06-3.445285037685496e-06j)
0.0050619919000002,(0.0025657919449686623-2.376147589234208e-05j),(0.005027439549999864-2.312590420894454e-05j),(0.002560486199236031-2.095907939034376e-05j),(5.30574573263132e-06-2.8023965019983236e-06j)
0.0048999919000002,(0.002437601554828132-0.002805905649818853j),(0.004912385949999873-5.1914510655054495e-05j),(0.002431986413070027-0.0028037903373194484j),(5.615141758104833e-06-2.1153124994041122e-06j)
0.0013314919000001,(0.0006251469453426062-0.0020177070287679326j),(0.0013723345499997946-2.612653718739333e-06j),(0.0006193109616988762-0.0020163121600128646j),(5.8359836437299355e-06-1.394868755067862e-06j)
0.0031154919000004,(0.001553864054518483-0.0020628832964506238j),(0.003119373450000105+2.5769123611544737e-05j),(0.0015478992659374372-0.002062230869353414j),(5.9647885810457745e-06-6.524270972099854e-07j)
0.0011699919000002995,(0.000612076945588114-0.00247159617034517j),(0.0011431545499999967-3.4548128081019623e-06j),(0.0006060774203488676-0.0024716964740708817j),(5.999525239246537e-06+1.0030372571194769e-07j)
0.0018184919000003,(0.0009061715543373453-0.0020631674570632283j),(0.0018215659499999871-3.5387943576733687e-05j),(0.0009002319085368635-0.002064018909762189j),(5.939645800481723e-06+8.514526989608629e-07j)
3.399190000059985e-05,(-1.2265554294925796e-05-0.0030089663719938663j),(6.3497050000284e-05-7.2422782440219275e-06j),(-1.8051648894196683e-05-0.0030105555457483803j),(5.786094599270897e-06+1.5891737545139773e-06j)
-0.0014250080999996001,(-0.0007232809457151088-0.001546798470879074j),(-0.0014142315499998997+3.830593048944058e-06j),(-0.0007288222389448931-0.001549100303469706j),(5.541293229784197e-06+2.3018325906320212e-06j)
0.00035949190000029974,(0.00015777069569308694-0.0017624861700983614j),(0.00038171080000000526-6.391856372336754e-06j),(0.00015256159333723127-0.001765464360250109j),(5.209102355855678e-06+2.9781901517476583e-06j)
-0.0017490080999995002,(-0.0009075821956389327-0.0015602043675750769j),(-0.0017159302999998035+2.4408150571554117e-05j),(-0.0009123769564649411-0.0015638119474501626j),(4.794760826008398e-06+3.607579875085674e-06j)
0.00019699190000059996,(9.923944555282036e-05-0.0006998993216384183j),(0.0001964920500002922+3.99899360804632e-05j),(9.493464249913678e-05-0.0007040793975471481j),(4.304803053683685e-06+4.180075908729832e-06j)
-0.00012750809999940006,(-4.9388445434148044e-05-0.0015534793553046932j),(-0.00014187404999969991+2.4390885315641498e-05j),(-5.313540139978574e-05-0.0015581660049529301j),(3.746955965637683e-06+4.68664964823701e-06j)
-0.0004520080999994002,(-0.00020133055471623304-0.0005044703725746777j),(-0.00047643794999969704+1.8174896492874388e-05j),(-0.00020446057185992368-0.0005095896846978005j),(3.1300171436905764e-06+5.119312123122694e-06j)
0.0014944919000003,(0.0007668940548990487-0.0009912522626899672j),(0.0014748434500000051-5.4700912956545166e-06j),(0.0007644303388174429-0.000996723502677665j),(2.463716081605861e-06+5.471239987697906e-06j)
0.0001969919000001844,(9.883194488591314e-05-0.001132037800780632j),(0.00019689954999987656+1.104870643814987e-05j),(9.707338414075153e-05-0.0011377746839099387j),(1.7585607451615722e-06+5.736883129306775e-06j)
0.0014939919000001999,(0.0007787915553609766-0.0009124810989837098j),(0.0014621959499998892+2.2089234053121842e-05j),(0.0007777658835057239-0.0009183931511806284j),(1.0256718552528163e-06+5.912052196918609e-06j)
0.0006829919000001706,(0.0003839969443596334-0.0014938359061892296j),(0.0006407345499998661-1.1284013176365842e-05j),(0.00038372033685215337-0.001499829890858926j),(2.766075074800558e-07+5.993984669696242e-06j)
0.0011699919000001998,(0.0006111215559515632-0.0005755797685303972j),(0.0011438659499998793-2.3005560416676075e-05j),(0.0006115983750574862-0.0005815611569539972j),(-4.7681910592297966e-07+5.981388423599885e-06j)
0.0032784919000005,(0.001665134443704927-0.001791536730415261j),(0.003252847050000186-3.116604993054967e-05j),(0.0016663571697021144-0.0017974111925242162j),(-1.222725997187684e-06+5.874462108955107e-06j)
0.0003589919000000999,(0.00018210155667068253-0.002496296283029966j),(0.00035638594999979646-5.307228122894532e-05j),(0.00018405090643973813-0.002501971175047585j),(-1.949349769055632e-06+5.674892017618543e-06j)
0.0003589919000001407,(0.00014618819292125336-0.0018398419874917989j),(0.00039254329999982644-3.076116425794208e-05j),(0.00014883342405183384-0.001845227812980947j),(-2.6452311305804655e-06+5.385825489147964e-06j)
-0.0006145080999994999,(-0.0003293659424812949-0.002549885797500502j),(-0.0005923965499998305-1.5520548394310747e-06j),(-0.0003260665468643033-0.002554897618775879j),(-3.2993956169915616e-06+5.011821275377322e-06j)
-0.0020745080999997,(-0.001048263057990749-0.001507051264025184j),(-0.0020632554500000324+2.745060375180575e-07j),(-0.0010443615313271894-0.001511610041671361j),(-3.901526663559296e-06+4.558777646177072e-06j)
-0.0009390080999996,(-0.00046729469150493896-0.0014653920421628262j),(-0.0009412177999999303+3.261150113927025e-07j),(-0.0004628525632009553-0.0014694258815330411j),(-4.442128303983642e-06+4.033839370214847e-06j)
-0.0023980080999996,(-0.001197445559031424-0.0009951949994784631j),(-0.0023993229499999187-2.000517034646979e-05j),(-0.0011925328841039687-0.0009986402845161483j),(-4.912674927455342e-06+3.4452850376854967e-06j)
-0.00012750809999980008,(-7.978344040003292e-05-0.00026178349842887795j),(-0.00011147905000012415-1.7133750369601727e-05j),(-7.447769466740164e-05-0.0002645858949308762j),(-5.30574573263132e-06+2.802396501998324e-06j)
-0.0004520080999995,(-0.00024308056020069062-0.0012917083768446327j),(-0.00043468794999981846-1.4395633827061603e-05j),(-0.00023746541844258577-0.0012938236893440366j),(-5.615141758104833e-06+2.115312499404113e-06j)
-0.0011005080999995,(-0.0005821096891662779-0.0001407106942980604j),(-0.0010686527999998101-8.150433522340583e-06j),(-0.000576273705522548-0.00014210556305312825j),(-5.8359836437299355e-06+1.3948687550678605e-06j)
0.0013319919000002,(0.0006399719385012402-0.0006179539178549106j),(0.0013582595499998817+9.56405845106102e-06j),(0.000645936727082286-0.0006186063449521205j),(-5.964788581045773e-06+6.524270972099851e-07j)
-0.00045250809999992925,(-0.00025648968780426096-0.0007061143143836724j),(-0.00042227280000024943+7.248850523761344e-06j),(-0.0002504901625650145-0.0007060140106579604j),(-5.999525239246536e-06-1.0030372571194872e-07j)
0.0023044919000000004,(0.0011205606870746214-9.216934079436889e-06j),(0.0023364207999996786+5.144966846623899e-05j),(0.0011265003328751032-8.36548138047606e-06j),(-5.939645800481723e-06-8.514526989608637e-07j)
0.0023049919000005,(0.001202947813686806-0.002001413484492287j),(0.0022545397000001523+5.118804786811256e-05j),(0.001208733908286077-0.0019998243107377735j),(-5.786094599270898e-06-1.5891737545139777e-06j)
-0.0002900080999994998,(-0.00010695556448021861-0.0009484056409126989j),(-0.0003278129499998578-4.555973380835249e-05j),(-0.00010141427125043432-0.0009461038083220671j),(-5.541293229784196e-06-2.301832590632021e-06j)
0.0024669919000005,(0.0011943553153062206-0.0010388084628352972j),(0.0025061322000001604-1.0825303831704217e-05j),(0.0011995644176620763-0.0010358302726835493j),(-5.209102355855677e-06-2.9781901517476587e-06j)
0.0003584919000005999,(0.00019256318383608492-0.0017768254856176929j),(0.0003454183000002674+1.910088334289417e-05j),(0.00019735794466209332-0.0017732179057426071j),(-4.794760826008398e-06-3.607579875085675e-06j)
0.0016559919000002,(0.0008188415670540839-0.00043860009233981335j),(0.0016651459499998655-3.227725547456479e-05j),(0.0008231463701077674-0.00043442001643108363j),(-4.304803053683684e-06-4.180075908729833e-06j)
0.0037649919000001,(0.0018394644320235273-0.001895840660147016j),(0.0038082670499997606+2.1897146482944576e-05j),(0.0018432113879891646-0.0018911540104987786j),(-3.746955965637683e-06-4.686649648237009e-06j)
0.0024674919000003998,(0.0012456928189307722-0.0026581488905374996j),(0.0024555447000000896+3.825281758557203e-05j),(0.0012488228360744628-0.002653029578414377j),(-3.130017143690577e-06-5.119312123122694e-06j)
0.0014939919000003998,(0.0007716494300827271-0.0036211177821037915j),(0.0014695820500001031-2.504561194564249e-07j),(0.0007741131461643329-0.0036156465421160935j),(-2.463716081605861e-06-5.471239987697904e-06j)
-0.0023985080999996003,(-0.001203549679064028-0.0032233153111112488j),(-0.0023942127999999063-2.2496390812743298e-05j),(-0.0012017911183188664-0.0032175784279819424j),(-1.7585607451615717e-06-5.7368831293067735e-06j)
-0.0012630080999996,(-0.0006676518219867524-0.0019226702928502037j),(-0.0012266166999999174+1.5801164826009087e-05j),(-0.0006666261501314996-0.0019167582406532852j),(-1.0256718552528167e-06-5.912052196918609e-06j)
-0.0014250080999995002,(-0.0006904296769301596-0.0028305063090910717j),(-0.001447082799999835+4.378976974381499e-05j),(-0.0006901530694226795-0.002824512324421375j),(-2.766075074800568e-07-5.993984669696242e-06j)
-0.0028850080999993,(-0.0014121630741846419-0.0017177776133275487j),(-0.002915105449999662-3.0244152158470364e-05j),(-0.0014126398932905646-0.001711796224903949j),(4.768191059229793e-07-5.981388423599885e-06j)
-0.0006145080999995002,(-0.0003577446746677401-0.0018209768739739908j),(-0.0005640177999998776-1.3488221517254496e-05j),(-0.0003589674006649279-0.0018151024118650356j),(1.2227259971876844e-06-5.874462108955107e-06j)
-0.0022360080999996,(-0.001135084326511433-0.0027403283342419733j),(-0.0022186841999999856+6.769153611799384e-05j),(-0.0011370336762804888-0.0027346534422243544j),(1.949349769055631e-06-5.674892017618542e-06j)
-0.0032090080999993,(-0.0015495734222766633-0.002247468857291025j),(-0.0032639390499996992+3.117263276075447e-05j),(-0.001552218653407244-0.002242083031801877j),(2.6452311305804655e-06-5.385825489147964e-06j)
-0.004993008099999001,(-0.002471815578966357-0.002214252510670865j),(-0.005017452949999406-1.4404230341282773e-05j),(-0.002475114974583349-0.002209240689395487j),(3.2993956169915616e-06-5.011821275377324e-06j)
-0.0061280080999991,(-0.0030463871697570407-0.00021391183944941876j),(-0.006145625299999488+5.026852626260362e-06j),(-0.0030502886964206-0.00020935306180324168j),(3.9015266635592955e-06-4.558777646177073e-06j)
-0.002235508099999,(-0.0010951193315502205+0.0005061544868776429j),(-0.002257899199999363-1.4094393418054625e-05j),(-0.0010995614598542042+0.0005101883262478577j),(4.442128303983642e-06-4.033839370214847e-06j)
-0.0017495080999996003,(-0.0008640409171092249-0.0004308359017267745j),(-0.001760221549999949-2.7192751797719602e-06j),(-0.0008689535920366801-0.0004273906166890891j),(4.912674927455342e-06-3.4452850376854967e-06j)
-0.0015875080999997004,(-0.0007589580842629882-0.0001628963653674343j),(-0.0016220604500000364-2.312590420894366e-05j),(-0.0007642638299956196-0.00016009396886543597j),(5.30574573263132e-06-2.8023965019983236e-06j)
-0.0012625080999991,(-0.0006436484143323201-0.0006331410855074342j),(-0.0012501140499994268-5.1914510655054075e-05j),(-0.0006492635560904249-0.0006310257730080301j),(5.615141758104833e-06-2.115312499404112e-06j)
-0.0020730080999994,(-0.0010771030871038264-0.00037324675044421446j),(-0.002032165449999705-2.6126537187392027e-06j),(-0.0010829390707475562-0.0003718518816891467j),(5.8359836437299355e-06-1.394868755067862e-06j)
-0.0012625080999998,(-0.0006351359114274625-0.00031104355007892436j),(-0.0012586265500000957+2.5769123611545038e-05j),(-0.0006411007000085083-0.00031039112298171436j),(5.9647885810457745e-06-6.524270972099857e-07j)
-0.0015870081,(-0.000766423090073649-4.678012261720621e-05j),(-0.001613845450000303-3.454812808102842e-06j),(-0.0007724226153128954-4.6880426342918114e-05j),(5.999525239246537e-06+1.0030372571194699e-07j)
0.0006834919000001845,(0.0003386715916063447+4.786018176413513e-05j),(0.0006865659499998719-3.5387943576734384e-05j),(0.00033273194580586295+4.7008729065174295e-05j),(5.939645800481723e-06+8.514526989608637e-07j)
-0.00012750809999939985,(-9.301559317141322e-05-0.0014854562288899758j),(-9.800294999971557e-05-7.2422782440223044e-06j),(-9.88016877706841e-05-0.0014870454026444898j),(5.786094599270898e-06+1.5891737545139767e-06j)
-0.0020735080999995,(-0.0010475309052311568-0.0007896292990205364j),(-0.002062731549999799+3.830593048943833e-06j),(-0.0010530721984609412-0.0007919311316111685j),(5.541293229784197e-06+2.301832590632019e-06j)
-0.0015870080999995592,(-0.0008154793463981426-0.0009500885161100526j),(-0.0015647891999998533-6.391856372336969e-06j),(-0.0008206884487539981-0.0009530667062618003j),(5.209102355855677e-06+2.9781901517476583e-06j)
-0.0040200080999994005,(-0.0020430821519401995-0.0002062102977538679j),(-0.003986930299999704+2.4408150571554446e-05j),(-0.0020478769127662082-0.00020981787762895348j),(4.794760826008398e-06+3.6075798750856748e-06j)
-0.0012635080999996002,(-0.0006310105997533265+0.0012924379285612843j),(-0.0012640079499999077+3.998993608046261e-05j),(-0.0006353154028070103+0.0012882578526525544j),(4.304803053683683e-06+4.180075908729833e-06j)
0.0006829919000006998,(0.0003558616014792954+0.00033128770473423244j),(0.0006686259500003995+2.4390885315641542e-05j),(0.0003521146455136577+0.00032660105508599543j),(3.746955965637682e-06+4.686649648237009e-06j)
0.0005209919000006998,(0.00028516939676309443+0.00011886044955411297j),(0.000496562050000402+1.817489649287447e-05j),(0.0002820393796194038+0.00011374113743099025j),(3.130017143690577e-06+5.119312123122694e-06j)
0.00035849190000059993,(0.00019889410502722888-0.0002523288585162357j),(0.0003388434500003037-5.470091295655038e-06j),(0.00019643038894562298-0.00025780009850393367j),(2.463716081605861e-06+5.471239987697904e-06j)
-0.0001280080999995002,(-6.366810684925031e-05+0.0004896717171864996j),(-0.00012810044999980974+1.104870643815031e-05j),(-6.542666759441187e-05+0.0004839348340571928j),(1.7585607451615717e-06+5.7368831293067735e-06j)
0.0029534919000003997,(0.0015085416087036656+0.0004521644703585675j),(0.0029216959500000888+2.208923405312215e-05j),(0.001507515936848413+0.0004462524181616488j),(1.0256718552528155e-06+5.9120521969186084e-06j)
0.0027914919000004,(0.0014382468894099108-0.001032757893284429j),(0.002749234550000095-1.1284013176365719e-05j),(0.0014379702819024309-0.001038751877954125j),(2.766075074800565e-07+5.993984669696242e-06j)
0.0016559919000002,(0.0008541216125086261-0.0008953465321901082j),(0.0016298659499998785-2.300556041667718e-05j),(0.0008545984316145489-0.0009013279206137081j),(-4.7681910592298103e-07+5.981388423599885e-06j)
0.0023049919000003,(0.0011783843855405589-0.0013596527632290909j),(0.0022793470499999865-3.1166049930550653e-05j),(0.0011796071115377463-0.001365527225338046j),(-1.2227259971876827e-06+5.874462108955107e-06j)
0.0010074919000002999,(0.0005063516164422291-0.001714226412674563j),(0.0010048859499999954-5.307228122894472e-05j),(0.0005083009662112848-0.0017199013046921817j),(-1.949349769055632e-06+5.674892017618543e-06j)
0.0010074919000000997,(0.00047043813154262786-0.0018997681954259407j),(0.0010410432999997876-3.0761164257941686e-05j),(0.00047308336267320837-0.0019051540209150883j),(-2.6452311305804655e-06+5.385825489147964e-06j)
-0.0014250080999995592,(-0.0007346158794955864-0.0023840418673941573j),(-0.0014028965499998892-1.5520548394315105e-06j),(-0.0007313164838785948-0.0023890536886695345j),(-3.2993956169915616e-06+5.011821275377323e-06j)
-0.0020740080999997004,(-0.0010480131225835958-0.0006828382588825184j),(-0.0020627554500000328+2.7450603751872225e-07j),(-0.0010441115959200363-0.0006873970365286954j),(-3.9015266635592955e-06+4.558777646177073e-06j)
0.0008454919000002998,(0.0004249553746949397-0.0011295930916093103j),(0.0008432821999999695+3.2611501139319864e-07j),(0.0004293975029989232-0.001133626930979525j),(-4.442128303983641e-06+4.033839370214847e-06j)
-0.0012630080999995001,(-0.0006299456268383589-0.001993275022527035j),(-0.0012643229499998186-2.000517034646857e-05j),(-0.0006250329519109034-0.0019967203075647207j),(-4.912674927455343e-06+3.4452850376854967e-06j)
-0.0020740080999992,(-0.001053033370985717-0.001303064711961615j),(-0.0020579790499995233-1.7133750369601066e-05j),(-0.0010477276252530857-0.0013058671084636131j),(-5.30574573263132e-06+2.8023965019983223e-06j)
-0.0030470080999993,(-0.001540580631221608-0.001081036376905091j),(-0.003029687949999618-1.4395633827061068e-05j),(-0.001534965489463503-0.0010831516894044954j),(-5.615141758104833e-06+2.115312499404112e-06j)
-0.0022365080999996,(-0.0011501096165383354+0.00037908619169049626j),(-0.0022046527999999097-8.150433522340686e-06j),(-0.0011442736328946053+0.00037769132293542844j),(-5.835983643729938e-06+1.3948687550678616e-06j)
0.0005204919000006,(0.00023422186426650234-0.0005157905136596727j),(0.0005467595500002813+9.5640584510605e-06j),(0.00024018665284754814-0.0005164429407568825j),(-5.9647885810457745e-06+6.524270972099854e-07j)
-0.0020740080999992003,(-0.001067239611962043-0.0008363492055683539j),(-0.0020437727999995207+7.248850523761902e-06j),(-0.0010612400867227964-0.0008362489018426418j),(-5.999525239246535e-06-1.0030372571194803e-07j)
-0.0004520080999994001,(-0.00025768939037381885+0.0003308085903448233j),(-0.00042007919999972323+5.1449668466238934e-05j),(-0.0002517497445733372+0.00033166004304378415j),(-5.939645800481723e-06-8.514526989608626e-07j)
0.0006829919000001999,(0.00039194789274225194-0.0008811550260563646j),(0.0006325396999998525+5.1188047868113334e-05j),(0.0003977339873415227-0.0008795658523018506j),(-5.786094599270898e-06-1.5891737545139773e-06j)
-0.0009390081,(-0.0004314556451428887-0.0006938100947312364j),(-0.000976812950000357-4.5559733808352355e-05j),(-0.0004259143519131045-0.0006915082621406045j),(-5.541293229784198e-06-2.301832590632021e-06j)
-0.0006145080999999999,(-0.000346394602424816-0.0005180837405203579j),(-0.0005753678000003399-1.0825303831705098e-05j),(-0.00034118550006896034-0.0005151055503686105j),(-5.209102355855677e-06-2.9781901517476596e-06j)
-0.00045250809999992925,(-0.00021293690004015286-0.00022072395540924391j),(-0.0004655817000002605+1.9100883342894782e-05j),(-0.0002081421392141445-0.0002171163755341582j),(-4.794760826008398e-06-3.607579875085675e-06j)
0.0010074919000000997,(0.0004945916525367345-0.0007447134688019462j),(0.0010166459499997662-3.227725547456494e-05j),(0.0004988964555904182-0.0007405333928932164j),(-4.304803053683684e-06-4.180075908729832e-06j)
-0.0014250080999994,(-0.0007555356550656175-0.0012188269119532415j),(-0.001381732949999739+2.1897146482944685e-05j),(-0.0007517886990999797-0.0012141402623050046j),(-3.746955965637682e-06-4.686649648237009e-06j)
