freq,amp
0.0,0.0008109999967321757
0.2,3.4317589512047597
0.4,1.1695895124958138
0.6000000000000001,0.7678875705121986
0.8,0.7159627322255517
1.0,0.5575707230817688
1.2000000000000002,0.3775240496321135
1.4000000000000001,0.280200292825219
1.6,0.22753142503651774
1.8,0.12353324685661614
2.0,0.38700295017633274
2.2,0.20733966671037282
2.4000000000000004,0.30286932429692665
2.6,0.22714785427855458
2.8000000000000003,1.8650293731808618
3.0,0.2750878702552134
3.2,0.16149269588503823
3.4000000000000004,0.17389816686316412
3.6,0.1954628304662722
3.8000000000000003,0.16059656703875014
4.0,0.17317657926918364
4.2,0.26875896365459556
4.4,0.1451281756244822
4.6000000000000005,0.12421502900169662
4.800000000000001,0.09477455590921176
5.0,0.10736914567415454
5.2,0.12161256117289566
5.4,0.0793044920842997
5.6000000000000005,0.19860596565249794
5.800000000000001,0.07493835573288302
6.0,0.03656911824083352
6.2,0.05829325243254297
6.4,0.12368723759777357
6.6000000000000005,0.03883289680573643
6.800000000000001,0.07288024672369577
7.0,0.3394402324481278
7.2,0.19302144738888477
7.4,0.08610315507298778
7.6000000000000005,0.2731527046141954
7.800000000000001,0.09171649901210291
8.0,0.02857604895001641
8.200000000000001,0.017793441838441507
8.4,0.1662569893633355
8.6,0.10843369904852693
8.8,0.18151910552190356
9.0,0.08833242515692095
9.200000000000001,0.08119548904044221
9.4,0.14327708616096296
9.600000000000001,0.18233617053904094
9.8,0.06728362885364905
10.0,0.13234580123665052
10.200000000000001,0.10092259416496491
10.4,0.1464963283462143
10.600000000000001,0.10320375879408011
10.8,0.0852722765959202
11.0,0.06976859576372041
11.200000000000001,0.08036576396465987
11.4,0.07298797629954436
11.600000000000001,0.1110255176576358
11.8,0.09102235208816002
12.0,0.11906733624364192
12.200000000000001,0.16192547642582453
12.4,0.11549732940612556
12.600000000000001,0.12956443505477575
12.8,0.05757191768065133
13.0,0.06380443878827571
13.200000000000001,0.10777140647436591
13.4,0.21641262876860004
13.600000000000001,0.1563163073783452
13.8,0.19265125283545145
14.0,0.2483857642171024
14.200000000000001,0.2276766452108974
14.4,0.08779401238276335
14.600000000000001,0.1638721794269704
14.8,0.12574560378670777
15.0,0.1453862409842207
15.200000000000001,0.32019843713901497
15.4,0.09871516120982972
15.600000000000001,0.17468005620879906
15.8,0.37870134141047573
16.0,0.35071691795765986
16.2,0.33092223992853537
16.400000000000002,0.156866985182406
16.6,0.3086239049559328
16.8,0.1743740227349815
17.0,0.2669469564552429
17.2,0.16327144360775608
17.400000000000002,0.20074437646907126
17.6,0.17065040270514242
17.8,0.05176482749649917
18.0,0.3210565694970815
18.2,0.32680837549620495
18.400000000000002,0.18930667658505465
18.6,0.31776645714652585
18.8,0.33484732204743384
19.0,0.24877265940301888
19.200000000000003,0.30357397166770517
19.400000000000002,0.41317387688974283
19.6,0.335128410085747
19.8,0.22967151563735763
20.0,2.0809512076728307
20.200000000000003,0.21987663811448843
20.400000000000002,0.18402587504839624
20.6,0.29964415197614414
20.8,0.2685827410811304
21.0,0.44802886512451356
21.200000000000003,0.26065389460992006
21.400000000000002,0.09368672741262181
21.6,0.39573155687060946
21.8,0.15612410837178606
22.0,0.2781958817968312
22.200000000000003,0.2599560280626801
22.400000000000002,0.0601770955566882
22.6,0.1866289105047234
22.8,0.16638901798980768
23.0,0.14836020218567778
23.200000000000003,0.18845575818193452
23.400000000000002,0.15641498213012062
23.6,0.1866769018853459
23.8,0.21003577431123516
24.0,0.25174634115691474
24.200000000000003,0.28415149692255204
24.400000000000002,0.13697574191732861
24.6,0.09461795474812193
24.8,0.17612897536604744
25.0,0.022159004277868686
25.200000000000003,0.09112570755110197
25.400000000000002,0.03133993567214831
25.6,0.1853718652816893
25.8,0.05830023827342095
26.0,0.19134294308546168
26.200000000000003,0.13627676121226445
26.400000000000002,0.13836423166266273
26.6,0.018701284482127132
26.8,0.1126276365786317
27.0,0.10323665361415534
27.200000000000003,0.1554797868907413
27.400000000000002,0.10854641596109099
27.6,0.16642516260271517
27.8,0.21240665701397166
28.0,0.22585301586213227
28.200000000000003,0.15636523019540163
28.400000000000002,0.07068205274359612
28.6,0.2431528507127561
28.8,0.07169004557468772
29.0,0.1515864463207759
29.200000000000003,0.04422874631623946
29.400000000000002,0.20017778454907076
29.6,0.103777196348502
29.8,0.08182969477247647
30.0,0.06793901724048268
30.200000000000003,0.07021871402349521
30.400000000000002,0.22088084848404327
30.6,0.09963271442917623
30.8,0.17405815982095404
31.0,0.31150882392083523
31.200000000000003,0.12879528593148556
31.400000000000002,0.11456943167940371
31.6,0.18083525907314651
31.8,0.15381459902002304
32.0,0.20300291366058015
32.2,0.06153715616254829
32.4,0.09771185789658754
32.6,0.2688949357366735
32.800000000000004,0.08918783487050241
33.0,0.26533022110987337
33.2,0.12282097427393363
33.4,0.11245738221354626
33.6,0.05860230411067803
33.800000000000004,0.07456111352535262
34.0,0.22386985424325329
34.2,0.02049032015201947
34.4,0.18951263312706257
34.6,0.16129484848229292
34.800000000000004,0.1411834126238285
35.0,0.28227171247209903
35.2,0.16738488698487494
35.4,0.024168324702310482
35.6,0.03623892078970752
35.800000000000004,0.10930221328855759
36.0,0.18248963235544982
36.2,0.23257918425795102
36.4,0.34431445037867403
36.6,0.20614630840443465
36.800000000000004,0.17145013204670695
37.0,0.21372123670473253
37.2,0.13531827369780988
37.4,0.1099869142850152
37.6,0.023279630768702923
37.800000000000004,0.035212665199356175
38.0,0.0657655857616891
38.2,0.23693542980022433
38.400000000000006,0.10892511564892797
38.6,0.10617338367561494
38.800000000000004,0.14783568038122022
39.0,0.1886154554190024
39.2,0.27534043909420924
39.400000000000006,0.15206523460526755
39.6,0.052478392684582806
39.800000000000004,0.09715847642374582
40.0,0.060003636501255404
40.2,0.08108811056027919
40.400000000000006,0.14054979781256086
40.6,0.18188869296943996
40.800000000000004,0.2282061379914818
41.0,0.10631641695971916
41.2,0.151112614521371
41.400000000000006,0.13975502054501662
41.6,0.16548167003317443
41.800000000000004,0.08871320058349721
42.0,0.06023964243455256
42.2,0.2719185094071433
42.400000000000006,0.08801023540893918
42.6,0.08229565323004177
42.800000000000004,0.03167755372829142
43.0,0.10758857445352506
43.2,0.10234421437941413
43.400000000000006,0.01855339951803414
43.6,0.13080341201430998
43.800000000000004,0.26980408344107554
44.0,0.10904681634978879
44.2,0.14440359876832312
44.400000000000006,0.07239381201360527
44.6,0.14874214095016006
44.800000000000004,0.23884829875423988
45.0,0.02872716176683498
45.2,0.14104923432017571
45.400000000000006,0.13813572863011048
45.6,0.08244368878648377
45.800000000000004,0.159276559407687
46.0,0.26350107788623417
46.2,0.19560200309648157
46.400000000000006,0.02984964908397706
46.6,0.0817698620176838
46.800000000000004,0.1602748036095601
47.0,0.10739798253313583
47.2,0.05082680859318859
47.400000000000006,0.11512386710671953
47.6,0.07473495631126958
47.800000000000004,0.08996741071754126
48.0,0.20594903677391213
48.2,0.04880602713053952
48.400000000000006,0.088031358340321
48.6,0.18095187823814127
48.800000000000004,0.07378527004543901
49.0,0.14657786461613434
49.2,0.09091376953468268
49.400000000000006,0.2481483360372966
49.6,0.04655709759647011
49.800000000000004,0.0618203133572083
50.0,0.1854576006188435
50.2,0.0603908013319505
50.400000000000006,0.13324955740996527
50.6,0.1887746261562206
50.800000000000004,0.03297323056846901
51.0,0.16964198029919997
51.2,0.01927803328825024
51.400000000000006,0.04273338938946589
51.6,0.05718265066832746
51.800000000000004,0.14040318309004732
52.0,0.06949554201148608
52.2,0.1059862891055916
52.400000000000006,0.08375175087473032
52.6,0.1671094918733843
52.800000000000004,0.21714490474602163
53.0,0.028640016851644155
53.2,0.03229516547247892
53.400000000000006,0.22185942574142745
53.6,0.15770112630204797
53.800000000000004,0.09259592444876412
54.0,0.3665398773081619
54.2,0.06302036086273957
54.400000000000006,0.0157424994720736
54.6,0.20227568367880133
54.800000000000004,0.30838001711931096
55.0,0.1630749238673438
55.2,0.24242906120973134
55.400000000000006,0.04306070915828047
55.6,0.05609279477973762
55.800000000000004,0.4076936131615612
56.0,0.3926921208072814
56.2,0.32436283397348875
56.400000000000006,0.26067819219413857
56.6,0.13035198112148177
56.800000000000004,0.43674401512567956
57.0,0.31005218328660034
57.2,0.13637470034875365
57.400000000000006,0.46276132768885364
57.6,0.24911368195402298
57.800000000000004,0.3889261089405069
58.0,0.01629174769661259
58.2,0.9013679449199038
58.400000000000006,0.46055560881586516
58.6,0.12487509874496895
58.800000000000004,0.30379733891839256
59.0,0.7481656712980436
59.2,2.2518278489760486
59.400000000000006,1.2107707653736335
59.6,0.24236171835850268
59.800000000000004,0.20763732841381996
60.0,0.4330633031232513
60.2,0.12722847905527884
60.400000000000006,0.2825493445141728
60.6,0.5557001564834232
60.800000000000004,0.22664319816594772
61.0,0.36051842042579857
61.2,0.540844274664925
61.400000000000006,0.2915038238069497
