No,s1,s2,s3,filtered_s1,filtered_s2,filtered_s3
31,-0.0007952156000001764,-0.0013709521000002667,0.0014787075000004535,-0.0012817156000002328,0.0013860478999996317,0.0005057075000003408
32,-0.0033902155999996353,-7.395210000016306e-05,0.00018070750000021008,-0.002092715599999906,-0.0007224521000002149,0.0008297075000003318
33,0.0011507844000000489,0.0002510478999999677,-0.001765292499999127,-0.0011197155999997932,8.854789999990231e-05,-0.0007922924999994585
34,0.0021237844000001616,0.002197047899999305,0.00018070750000021008,0.0016372844000001052,0.0012240478999996363,-0.0007922924999994585
35,-0.00014621560000005474,0.0028460478999994265,-0.0001432924999997809,0.0009887844000000534,0.0025215478999993657,1.8707500000214594e-05
36,0.0024477844000001525,-0.000397952100000154,-0.001765292499999127,0.0011507844000000489,0.0012240478999996363,-0.000954292499999454
37,-0.00209321560000042,0.0034940478999994085,-0.0027382924999992397,0.00017728439999986634,0.0015480478999996272,-0.0022517924999991834
38,0.0014747844000000399,0.002521047899999296,-0.0007922924999999026,-0.00030921560000019,0.003007547899999352,-0.0017652924999995712
39,-0.0007952156000001764,-0.000397952100000154,-0.0001432924999997809,0.0003397843999999317,0.0010615478999995709,-0.00046779249999984174
40,0.0017997844000001706,0.002197047899999305,-0.001765292499999127,0.0005022843999999971,0.0008995478999995754,-0.000954292499999454
41,0.0073137843999999674,0.0018730478999993139,0.0043977075000007915,0.004556784400000069,0.0020350478999993094,0.0013162075000008322
42,0.0011507844000000489,0.005116047899999643,0.003100707500000688,0.004232284400000008,0.0034945478999994783,0.0037492075000007397
43,0.00796278440000009,0.0015480478999991831,0.0008297075000003318,0.004556784400000069,0.003332047899999413,0.00196520750000051
44,-0.0027412156000004018,-0.0013709521000002667,0.0037487075000006698,0.0026107843999998437,8.854789999945822e-05,0.0022892075000005008
45,0.0005017843999999272,-0.0010469521000002757,-0.0007922924999999026,-0.0011197156000002373,-0.0012089521000002712,0.0014782075000003836
46,0.008935784400000202,-0.002992952100000501,0.0014787075000004535,0.0047187844000000645,-0.0020199521000003884,0.00034320750000027545
47,-0.0011202156000003072,0.002521047899999296,0.0005057075000003408,0.003907784399999947,-0.00023595210000060263,0.0009922075000003971
48,0.0030967844000002742,-0.0010469521000002757,0.00018070750000021008,0.0009882843999999835,0.00073704789999951,0.00034320750000027545
49,0.0027727844000002833,0.0028460478999994265,0.00018070750000021008,0.0029347844000002787,0.0008995478999995754,0.00018070750000021008
50,0.0008267844000000579,0.0002510478999999677,-0.0014402924999998845,0.0017997844000001706,0.001548547899999697,-0.0006297924999998372
51,0.0024477844000001525,-7.395210000016306e-05,0.0018027075000004444,0.0016372844000001052,8.854789999990231e-05,0.00018120750000027996
52,-0.0014442156000002981,0.0015480478999991831,-0.0027382924999992397,0.0005017843999999272,0.00073704789999951,-0.00046779249999939765
53,0.0017997844000001706,0.0002510478999999677,-0.00046729249999977185,0.00017778439999993623,0.0008995478999995754,-0.0016027924999995058
54,0.0008267844000000579,0.0028460478999994265,-0.0014402924999998845,0.0013132844000001143,0.001548547899999697,-0.0009537924999998282
55,-0.0004712156000001855,0.0002510478999999677,-0.002413292499999109,0.00017778439999993623,0.001548547899999697,-0.0019267924999994968
56,0.0017997844000001706,0.0002510478999999677,0.0014787075000004535,0.0006642843999999926,0.0002510478999999677,-0.00046729249999932776
57,-0.0007952156000001764,0.0018730478999993139,-0.0027382924999992397,0.0005022843999999971,0.0010620478999996408,-0.0006297924999993931
58,0.0011507844000000489,0.0015480478999991831,0.0014787075000004535,0.00017778439999993623,0.0017105478999992485,-0.0006297924999993931
59,0.0008267844000000579,0.0009000478999992012,-0.00046729249999977185,0.0009887844000000534,0.0012240478999991922,0.0005057075000003408
60,-0.0004712156000001855,0.0005750478999999586,0.0005057075000003408,0.00017778439999993623,0.0007375478999995799,1.9207500000284483e-05
61,0.0014747844000000399,0.0012240478999991922,0.0014787075000004535,0.0005017843999999272,0.0008995478999995754,0.0009922075000003971
62,-0.0014442156000002981,0.002197047899999305,-0.0001432924999997809,1.5284399999870857e-05,0.0017105478999992485,0.0006677075000003363
63,0.0017997844000001706,0.0009000478999992012,0.002127707500000575,0.00017778439999993623,0.001548547899999253,0.0009922075000003971
64,0.0021237844000001616,0.0012240478999991922,0.0005057075000003408,0.001961784400000166,0.0010620478999991967,0.001316707500000458
65,-0.001768215600000289,-7.395210000016306e-05,-0.0001432924999997809,0.00017778439999993623,0.0005750478999995146,0.00018120750000027996
66,0.0017997844000001706,0.0009000478999992012,0.0008297075000003318,1.5784399999940746e-05,0.0004130478999995191,0.00034320750000027545
67,-0.0011202156000003072,-0.000721952100000145,-0.0027382924999992397,0.0003397843999999317,8.904789999952811e-05,-0.000954292499999454
68,-0.0004712156000001855,0.0009000478999992012,0.00018070750000021008,-0.0007957156000002463,8.904789999952811e-05,-0.0012787924999995148
69,0.0014747844000000399,0.0002510478999999677,-0.0030622924999992307,0.0005017843999999272,0.0005755478999995844,-0.0014407924999995103
70,-0.001768215600000289,0.0005750478999999586,-0.0014402924999998845,-0.00014671560000012462,0.00041304789999996316,-0.0022512924999995576
71,0.0024477844000001525,0.0005750478999999586,0.0005057075000003408,0.0003397843999999317,0.0005750478999999586,-0.00046729249999977185
72,-0.0037142155999996262,-0.000397952100000154,-0.0001432924999997809,-0.0006332155999997369,8.854789999990231e-05,0.00018120750000027996
73,0.00017778439999993623,0.0009000478999992012,0.0014787075000004535,-0.001768215599999845,0.0002510478999995236,0.0006677075000003363
74,0.0011507844000000489,-0.000721952100000145,-0.0001432924999997809,0.0006642843999999926,8.904789999952811e-05,0.0006677075000003363
75,-0.0011202156000003072,0.002197047899999305,-0.0007922924999999026,1.5284399999870857e-05,0.0007375478999995799,-0.00046779249999984174
76,0.006015784399999724,0.0009000478999992012,0.0005057075000003408,0.0024477843999997084,0.001548547899999253,-0.0001432924999997809
77,-0.00014621560000005474,0.0002510478999999677,-0.001765292499999127,0.0029347843999998346,0.0005755478999995844,-0.0006297924999993931
78,0.0024477844000001525,0.0009000478999992012,-0.0011162924999998936,0.0011507844000000489,0.0005755478999995844,-0.0014407924999995103
79,0.0030967844000002742,0.0002510478999999677,0.0005057075000003408,0.0027722844000002134,0.0005755478999995844,-0.00030529249999977637
80,-0.004039215599999757,0.0018730478999993139,0.0011537075000003227,-0.0004712155999997414,0.0010620478999996408,0.0008297075000003318
81,0.0043947843999996294,0.0009000478999992012,0.0018027075000004444,0.00017778439999993623,0.0013865478999992575,0.0014782075000003836
82,0.0008267844000000579,0.002197047899999305,0.0005057075000003408,0.0026107843999998437,0.001548547899999253,0.0011542075000003926
83,0.0027727844000002833,0.0018730478999993139,0.0008297075000003318,0.0017997844000001706,0.0020350478999993094,0.0006677075000003363
84,0.0005017843999999272,0.0002510478999999677,-0.0011162924999998936,0.0016372844000001052,0.0010620478999996408,-0.0001432924999997809
85,-0.0011202156000003072,0.0018730478999993139,-0.0030622924999992307,-0.00030921560000019,0.0010620478999996408,-0.002089292499999562
86,0.0021237844000001616,-7.395210000016306e-05,-0.00046729249999977185,0.0005017843999999272,0.0008995478999995754,-0.0017647924999995013
87,-0.002417215600000411,0.0031700478999994175,-0.002089292499999118,-0.00014671560000012462,0.0015480478999996272,-0.001278292499999445
88,0.0005017843999999272,0.0018730478999993139,-0.001765292499999127,-0.0009577156000002418,0.0025215478999993657,-0.0019272924999991226
89,0.0005017843999999272,-7.395210000016306e-05,-0.00046729249999977185,0.0005017843999999272,0.0008995478999995754,-0.0011162924999994495
90,-0.002417215600000411,0.0028460478999994265,-0.002089292499999118,-0.0009577156000002418,0.0013860478999996317,-0.001278292499999445
91,0.00017778439999993623,-0.0026679521000003703,-0.002089292499999118,-0.0011197156000002373,8.904789999952811e-05,-0.002089292499999118
92,-0.0033902155999996353,0.0009000478999992012,-0.004684292499999465,-0.0016062155999998495,-0.0008839521000005846,-0.0033867924999992916
93,-0.004687215599999739,-0.0023439521000003793,0.0005057075000003408,-0.004038715599999687,-0.0007219521000005891,-0.002089292499999562
94,0.0021237844000001616,0.0009000478999992012,-0.002413292499999109,-0.0012817155999997887,-0.0007219521000005891,-0.0009537924999993841
95,-0.002417215600000411,0.005116047899999643,-0.0007922924999999026,-0.00014671560000012462,0.003008047899999422,-0.0016027924999995058
96,-0.0033902155999996353,0.002197047899999305,0.003424707500000679,-0.002903715600000023,0.003656547899999474,0.0013162075000003881
97,-0.00014621560000005474,0.002197047899999305,-0.002413292499999109,-0.001768215599999845,0.002197047899999305,0.0005057075000007849
98,-0.00014621560000005474,-0.0016949521000002576,-0.0014402924999998845,-0.00014621560000005474,0.0002510478999995236,-0.0019267924999994968
99,-0.001768215600000289,0.0005750478999999586,0.0008297075000003318,-0.0009572156000001719,-0.0005599521000001495,-0.00030529249999977637
100,-0.001768215600000289,0.0009000478999992012,-0.00046729249999977185,-0.001768215600000289,0.0007375478999995799,0.00018120750000027996
101,0.0030967844000002742,-0.0016949521000002576,0.0005057075000003408,0.0006642843999999926,-0.0003974521000005282,1.9207500000284483e-05
102,-0.0014442156000002981,-7.395210000016306e-05,-0.002413292499999109,0.000826284399999988,-0.0008844521000002104,-0.0009537924999993841
103,0.00017778439999993623,-0.000397952100000154,-0.00046729249999977185,-0.000633215600000181,-0.00023595210000015854,-0.0014402924999994404
104,-0.00014621560000005474,0.0015480478999991831,-0.0027382924999992397,1.5784399999940746e-05,0.0005750478999995146,-0.0016027924999995058
105,-0.001768215600000289,0.0002510478999999677,-0.0033872924999993614,-0.0009572156000001719,0.0008995478999995754,-0.0030627924999993006
106,0.0014747844000000399,0.0012240478999991922,0.0011537075000003227,-0.00014671560000012462,0.0007375478999995799,-0.0011167924999995194
107,0.0008267844000000579,0.0015480478999991831,-0.002089292499999118,0.0011507844000000489,0.0013860478999991876,-0.00046779249999939765
108,0.0021237844000001616,0.0002510478999999677,0.00018070750000021008,0.0014752844000001097,0.0008995478999995754,-0.000954292499999454
109,0.0011507844000000489,0.0009000478999992012,-0.0027382924999992397,0.0016372844000001052,0.0005755478999995844,-0.0012787924999995148
110,0.0011507844000000489,0.0015480478999991831,0.00018070750000021008,0.0011507844000000489,0.0012240478999991922,-0.0012787924999995148
111,0.0017997844000001706,0.0002510478999999677,0.002775707500000557,0.0014752844000001097,0.0008995478999995754,0.0014782075000003836
112,0.0014747844000000399,0.0012240478999991922,-0.00046729249999977185,0.0016372844000001052,0.0007375478999995799,0.0011542075000003926
113,0.0014747844000000399,-7.395210000016306e-05,0.0008297075000003318,0.0014747844000000399,0.0005750478999995146,0.00018120750000027996
114,0.0027727844000002833,0.0012240478999991922,-0.00046729249999977185,0.0021237844000001616,0.0005750478999995146,0.00018120750000027996
115,-0.0004712156000001855,0.002197047899999305,0.00018070750000021008,0.0011507844000000489,0.0017105478999992485,-0.0001432924999997809
116,0.0017997844000001706,0.0002510478999999677,0.0005057075000003408,0.0006642843999999926,0.0012240478999996363,0.00034320750000027545
117,-0.001768215600000289,-0.000397952100000154,-0.0033872924999993614,1.5784399999940746e-05,-7.345210000009317e-05,-0.0014407924999995103
118,0.0021237844000001616,0.0031700478999994175,-0.0011162924999998936,0.00017778439999993623,0.0013860478999996317,-0.0022517924999996275
119,0.0011507844000000489,0.0009000478999992012,-0.00046729249999977185,0.0016372844000001052,0.0020350478999993094,-0.0007917924999998327
120,-0.0014442156000002981,-7.395210000016306e-05,-0.001765292499999127,-0.00014671560000012462,0.0004130478999995191,-0.0011162924999994495
121,0.0008267844000000579,-0.000397952100000154,-0.001765292499999127,-0.0003087156000001201,-0.00023595210000015854,-0.001765292499999127
122,-0.001768215600000289,0.0005750478999999586,-0.0033872924999993614,-0.0004707156000001156,8.854789999990231e-05,-0.0025762924999992443
123,0.0005017843999999272,0.0012240478999991922,0.00018070750000021008,-0.000633215600000181,0.0008995478999995754,-0.0016032924999995757
124,0.0024477844000001525,-0.0020199521000003884,-0.002089292499999118,0.0014747844000000399,-0.0003979521000005981,-0.000954292499999454
125,-0.0014442156000002981,0.0009000478999992012,-0.0030622924999992307,0.0005017843999999272,-0.0005599521000005936,-0.0025757924999991744
126,0.0017997844000001706,0.0005750478999999586,0.0018027075000004444,0.00017778439999993623,0.0007375478999995799,-0.0006297924999993931
127,-0.00209321560000042,0.0005750478999999586,-0.0001432924999997809,-0.00014671560000012462,0.0005750478999999586,0.0008297075000003318
128,-0.0014442156000002981,0.0009000478999992012,0.0018027075000004444,-0.001768715600000359,0.0007375478999995799,0.0008297075000003318
129,-0.0004712156000001855,-0.0020199521000003884,-0.0011162924999998936,-0.0009577156000002418,-0.0005599521000005936,0.00034320750000027545
130,0.0005017843999999272,0.003819047899999539,0.00018070750000021008,1.5284399999870857e-05,0.0008995478999995754,-0.00046779249999984174
131,0.0008267844000000579,-0.0010469521000002757,0.0005057075000003408,0.0006642843999999926,0.0013860478999996317,0.00034320750000027545
132,-0.002417215600000411,-0.000721952100000145,-0.001765292499999127,-0.0007952156000001764,-0.0008844521000002104,-0.0006297924999993931
133,0.0030967844000002742,0.002521047899999296,0.0008297075000003318,0.0003397843999999317,0.0008995478999995754,-0.00046779249999939765
134,-0.0004712156000001855,-0.000721952100000145,-0.0007922924999999026,0.0013127844000000444,0.0008995478999995754,1.8707500000214594e-05
135,-0.0030662155999996443,0.002521047899999296,-0.0027382924999992397,-0.001768715599999915,0.0008995478999995754,-0.0017652924999995712
136,0.0021237844000001616,0.0002510478999999677,-0.0007922924999999026,-0.0004712155999997414,0.0013860478999996317,-0.0017652924999995712
137,-0.00209321560000042,0.0031700478999994175,-0.0030622924999992307,1.5284399999870857e-05,0.0017105478999996926,-0.0019272924999995666
138,0.0011507844000000489,0.0031700478999994175,-0.00046729249999977185,-0.0004712156000001855,0.0031700478999994175,-0.0017647924999995013
139,-0.0007952156000001764,-0.000721952100000145,-0.0014402924999998845,0.00017778439999993623,0.0012240478999996363,-0.0009537924999998282
140,0.0024477844000001525,0.0060890478999997555,-0.0001432924999997809,0.000826284399999988,0.0026835478999998053,-0.0007917924999998327
141,0.0008267844000000579,-0.000721952100000145,0.003100707500000688,0.0016372844000001052,0.0026835478999998053,0.0014787075000004535
142,-0.004687215599999739,0.002521047899999296,0.0011537075000003227,-0.0019302155999998405,0.0008995478999995754,0.0021272075000005053
143,0.005367784399999742,0.00414304789999953,0.0037487075000006698,0.0003402844000000016,0.003332047899999413,0.0024512075000004963
144,-0.0027412156000004018,-0.0020199521000003884,0.0018027075000004444,0.0013132843999996702,0.0010615478999995709,0.002775707500000557
145,0.00017778439999993623,-0.000397952100000154,-0.0011162924999998936,-0.0012817156000002328,-0.0012089521000002712,0.00034320750000027545
146,0.006340784399999855,-0.003965952100000614,0.0011537075000003227,0.0032592843999998955,-0.002181952100000384,1.8707500000214594e-05
147,-0.00209321560000042,0.002197047899999305,-0.0011162924999998936,0.0021237843999997175,-0.0008844521000006544,1.8707500000214594e-05
148,0.0017997844000001706,-0.000397952100000154,0.0014787075000004535,-0.00014671560000012462,0.0008995478999995754,0.00018120750000027996
149,0.0021237844000001616,0.0002510478999999677,-0.0001432924999997809,0.001961784400000166,-7.345210000009317e-05,0.0006677075000003363
150,-0.0004712156000001855,0.0005750478999999586,-0.0007922924999999026,0.000826284399999988,0.00041304789999996316,-0.00046779249999984174
151,0.0024477844000001525,-0.0010469521000002757,0.002775707500000557,0.0009882843999999835,-0.00023595210000015854,0.0009917075000003273
152,-0.0007952156000001764,0.002197047899999305,-0.0014402924999998845,0.000826284399999988,0.0005750478999995146,0.0006677075000003363
153,0.0024477844000001525,0.0005750478999999586,-0.00046729249999977185,0.000826284399999988,0.0013860478999996317,-0.0009537924999998282
154,0.0008267844000000579,0.0015480478999991831,-0.0007922924999999026,0.0016372844000001052,0.0010615478999995709,-0.0006297924999998372
155,-0.0007952156000001764,-7.395210000016306e-05,-0.0030622924999992307,1.5784399999940746e-05,0.00073704789999951,-0.0019272924999995666
156,0.0011507844000000489,0.0012240478999991922,0.002451707500000566,0.00017778439999993623,0.0005750478999995146,-0.0003052924999993323
157,-0.0011202156000003072,0.0015480478999991831,-0.005008292499999456,1.5284399999870857e-05,0.0013860478999991876,-0.001278292499999445
158,0.0005017843999999272,0.0018730478999993139,0.0005057075000003408,-0.00030921560000019,0.0017105478999992485,-0.0022512924999995576
159,0.0008267844000000579,-0.000721952100000145,-0.0007922924999999026,0.0006642843999999926,0.0005755478999995844,-0.0001432924999997809
160,0.0008267844000000579,0.0005750478999999586,-0.0011162924999998936,0.0008267844000000579,-7.345210000009317e-05,-0.0009542924999998981
161,0.0011507844000000489,0.0012240478999991922,0.002775707500000557,0.0009887844000000534,0.0008995478999995754,0.0008297075000003318
162,-0.00014621560000005474,0.0005750478999999586,0.00018070750000021008,0.0005022843999999971,0.0008995478999995754,0.0014782075000003836
163,-0.00014621560000005474,0.0005750478999999586,0.002127707500000575,-0.00014621560000005474,0.0005750478999999586,0.0011542075000003926
164,0.0021237844000001616,0.0005750478999999586,-0.0011162924999998936,0.0009887844000000534,0.0005750478999999586,0.0005057075000003408
165,-0.0011202156000003072,0.0012240478999991922,0.0005057075000003408,0.0005017843999999272,0.0008995478999995754,-0.00030529249999977637
166,0.0011507844000000489,0.0009000478999992012,0.0014787075000004535,1.5284399999870857e-05,0.0010620478999991967,0.0009922075000003971
167,-0.0014442156000002981,0.0018730478999993139,-0.001765292499999127,-0.00014671560000012462,0.0013865478999992575,-0.0001432924999993368
168,-0.0007952156000001764,0.002521047899999296,0.0008297075000003318,-0.0011197156000002373,0.002197047899999305,-0.00046779249999939765
169,0.0021237844000001616,-7.395210000016306e-05,-0.0027382924999992397,0.0006642843999999926,0.0012235478999995664,-0.000954292499999454
170,-0.0011202156000003072,0.0018730478999993139,0.00018070750000021008,0.0005017843999999272,0.0008995478999995754,-0.0012787924999995148
171,-0.0004712156000001855,0.0012240478999991922,0.0005057075000003408,-0.0007957156000002463,0.001548547899999253,0.00034320750000027545
172,-0.0030662155999996443,0.0009000478999992012,-0.002413292499999109,-0.001768715599999915,0.0010620478999991967,-0.0009537924999993841
173,-0.0014442156000002981,0.0005750478999999586,0.00018070750000021008,-0.0022552155999999712,0.0007375478999995799,-0.0011162924999994495
174,0.00017778439999993623,-0.0016949521000002576,-0.00046729249999977185,-0.000633215600000181,-0.0005599521000001495,-0.0001432924999997809
175,-0.0027412156000004018,0.002197047899999305,-0.0011162924999998936,-0.0012817156000002328,0.0002510478999995236,-0.0007917924999998327
176,0.003420784400000265,0.0009000478999992012,-0.00046729249999977185,0.0003397843999999317,0.001548547899999253,-0.0007917924999998327
177,0.00017778439999993623,-0.000397952100000154,-0.0007922924999999026,0.0017992844000001007,0.0002510478999995236,-0.0006297924999998372
178,0.0027727844000002833,0.0012240478999991922,-0.0001432924999997809,0.0014752844000001097,0.0004130478999995191,-0.00046779249999984174
179,0.0021237844000001616,-0.0010469521000002757,0.0011537075000003227,0.0024482844000002224,8.854789999945822e-05,0.0005052075000002709
180,-0.0027412156000004018,0.0018730478999993139,-0.0014402924999998845,-0.0003087156000001201,0.0004130478999995191,-0.0001432924999997809
181,0.0017997844000001706,-7.395210000016306e-05,0.003100707500000688,-0.0004707156000001156,0.0008995478999995754,0.0008302075000004017
182,0.0008267844000000579,0.0015480478999991831,0.0011537075000003227,0.0013132844000001143,0.00073704789999951,0.0021272075000005053
183,0.0005017843999999272,0.0012240478999991922,0.002127707500000575,0.0006642843999999926,0.0013860478999991876,0.001640707500000449
184,0.0017997844000001706,-0.000721952100000145,0.0014787075000004535,0.0011507844000000489,0.0002510478999995236,0.0018032075000005143
185,0.0005017843999999272,0.0028460478999994265,-0.0014402924999998845,0.0011507844000000489,0.0010620478999996408,1.9207500000284483e-05
186,0.0017997844000001706,-0.0010469521000002757,0.00018070750000021008,0.0011507844000000489,0.0008995478999995754,-0.0006297924999998372
187,-0.0011202156000003072,0.002197047899999305,-0.002089292499999118,0.0003397843999999317,0.0005750478999995146,-0.000954292499999454
188,0.0011507844000000489,0.0005750478999999586,-0.0014402924999998845,1.5284399999870857e-05,0.0013860478999996317,-0.0017647924999995013
189,0.0011507844000000489,0.0002510478999999677,-0.0007922924999999026,0.0011507844000000489,0.00041304789999996316,-0.0011162924999998936
190,-0.004363215599999748,0.0015480478999991831,-0.002413292499999109,-0.0016062155999998495,0.0008995478999995754,-0.0016027924999995058
191,0.0021237844000001616,-0.0026679521000003703,-0.0014402924999998845,-0.0011197155999997932,-0.0005599521000005936,-0.0019267924999994968
192,-0.00014621560000005474,0.0012240478999991922,-0.004684292499999465,0.0009887844000000534,-0.0007219521000005891,-0.003062292499999675
193,-0.006309215599999973,-0.002992952100000501,-0.0007922924999999026,-0.003227715600000014,-0.0008844521000006544,-0.002738292499999684
194,0.0043947843999996294,0.0012240478999991922,-0.002413292499999109,-0.0009572156000001719,-0.0008844521000006544,-0.0016027924999995058
195,0.0017997844000001706,0.006414047899999886,-0.0033872924999993614,0.0030972843999999,0.003819047899999539,-0.0029002924999992352
196,-0.00209321560000042,0.0012240478999991922,0.0011537075000003227,-0.00014671560000012462,0.003819047899999539,-0.0011167924999995194
197,0.0005017843999999272,0.0031700478999994175,-0.0027382924999992397,-0.0007957156000002463,0.002197047899999305,-0.0007922924999994585
198,0.0011507844000000489,0.0002510478999999677,-0.0001432924999997809,0.000826284399999988,0.0017105478999996926,-0.0014407924999995103
199,-0.002417215600000411,-0.000721952100000145,0.002127707500000575,-0.000633215600000181,-0.00023545210000008865,0.0009922075000003971
200,-0.0030662155999996443,0.0005750478999999586,0.0005057075000003408,-0.0027417156000000276,-7.345210000009317e-05,0.001316707500000458
201,0.0014747844000000399,-0.0020199521000003884,-0.0001432924999997809,-0.0007957155999998022,-0.0007224521000002149,0.00018120750000027996
202,-0.0004712156000001855,0.0002510478999999677,-0.0030622924999992307,0.0005017843999999272,-0.0008844521000002104,-0.0016027924999995058
203,-0.0007952156000001764,-0.0016949521000002576,-0.00046729249999977185,-0.000633215600000181,-0.000721952100000145,-0.0017647924999995013
204,-0.0011202156000003072,-7.395210000016306e-05,-0.0011162924999998936,-0.0009577156000002418,-0.0008844521000002104,-0.0007917924999998327
205,-0.0033902155999996353,-0.000721952100000145,-0.0027382924999992397,-0.0022552155999999712,-0.000397952100000154,-0.0019272924999995666
206,-0.0014442156000002981,0.0002510478999999677,-0.0007922924999999026,-0.0024172155999999667,-0.00023545210000008865,-0.0017652924999995712
207,-0.0007952156000001764,0.002521047899999296,-0.0014402924999998845,-0.0011197156000002373,0.0013860478999996317,-0.0011162924999998936
208,-0.0014442156000002981,0.0009000478999992012,-0.0001432924999997809,-0.0011197156000002373,0.0017105478999992485,-0.0007917924999998327
209,-0.0004712156000001855,0.0002510478999999677,-0.00046729249999977185,-0.0009577156000002418,0.0005755478999995844,-0.00030529249999977637
210,-0.001768215600000289,0.0005750478999999586,-0.0001432924999997809,-0.0011197156000002373,0.00041304789999996316,-0.00030529249999977637
211,0.0011507844000000489,0.0012240478999991922,0.003100707500000688,-0.0003087156000001201,0.0008995478999995754,0.0014787075000004535
212,0.0017997844000001706,0.0009000478999992012,-0.0001432924999997809,0.0014752844000001097,0.0010620478999991967,0.0014787075000004535
213,0.0008267844000000579,-0.000721952100000145,-0.0001432924999997809,0.0013132844000001143,8.904789999952811e-05,-0.0001432924999997809
214,0.0011507844000000489,0.0009000478999992012,0.0005057075000003408,0.0009887844000000534,8.904789999952811e-05,0.00018120750000027996
215,-0.0014442156000002981,0.002521047899999296,0.0005057075000003408,-0.00014671560000012462,0.0017105478999992485,0.0005057075000003408
216,0.0021237844000001616,0.0015480478999991831,0.0005057075000003408,0.0003397843999999317,0.0020345478999992395,0.0005057075000003408
217,0.0008267844000000579,-0.000397952100000154,-0.0030622924999992307,0.0014752844000001097,0.0005750478999995146,-0.001278292499999445
218,0.0024477844000001525,0.003819047899999539,0.0014787075000004535,0.0016372844000001052,0.0017105478999996926,-0.0007917924999993886
